9.000000000000000000e+01 3.035518406716180007e-01 1.433737353856041619e-01
1.900000000000000000e+02 1.170854800239558569e-01 1.403165438326668402e-01
2.900000000000000000e+02 3.385110952235346332e-02 1.289744431694044013e-01
3.900000000000000000e+02 6.007897428741725172e-03 1.065902451294822445e-01
4.900000000000000000e+02 6.656096672134838473e-03 9.737192025862061173e-02
5.900000000000000000e+02 -3.060068614617195148e-02 6.567154954259418753e-02
6.900000000000000000e+02 -9.995643390261710337e-03 7.812031246201496526e-02
7.900000000000000000e+02 -5.216335351715192803e-02 8.086326301934801397e-02
8.900000000000000000e+02 -3.920498256141621146e-02 1.303720100763155199e-01
9.900000000000000000e+02 -9.562209105752238203e-02 1.220429035227980213e-01
