#OK
#SQL= select x,y,z, np, log10(mass) from Bolshoi..FOF where snapnum=117  and  x between 46.0 and 92.0 and y between 105.0 and 140.0 and z between 164.0 and 205.0 order by mass desc
#MAXROWS UNLIMITED
#QUERYTIMEOUT 1400 sec
#DATE 2013-01-04 16:20:53.827 CET
#QUERYTIME 431 millisec
#COLUMN 1 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 2 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 3 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 5 name= JDBC_TYPE=8 JDBC_TYPENAME=float
x,y,z,np,
81.42031,114.36624,200.15045,24832,12.531809629034717
87.64579,130.66576,200.17894,19678,12.430779475267059
61.81685,116.10762,203.5602,16188,12.345990924859528
56.776806,112.68516,190.64607,14410,12.295461534492643
71.353546,111.89428,182.3349,14407,12.295371347368135
69.25906,110.881874,184.29762,13179,12.256681669907557
69.6313,111.91882,185.06491,12008,12.216268837332859
62.395443,138.97823,169.94678,11980,12.215254129571349
60.12322,138.5419,168.9327,11704,12.205131257209475
73.22782,139.62808,200.83182,11566,12.199982671543765
88.53351,122.96644,201.75543,11485,12.196930221836501
72.04722,117.79199,202.43991,11392,12.193397328673067
62.352356,129.18153,192.05864,11323,12.190760159175026
83.47808,113.82446,199.61362,10087,12.140561452519782
75.632164,132.07228,196.95184,9626,12.120244778856813
62.45981,134.30672,181.39597,8261,12.053831058681844
57.226574,139.72743,170.37373,7978,12.03869167685582
58.595535,136.82664,174.19093,7773,12.027386316717458
52.659035,136.95789,184.93462,7716,12.024190003508275
88.58986,125.176735,197.14201,7464,12.009769501704348
59.394554,112.60759,183.14604,7199,11.994070245106897
88.177765,123.54342,200.62593,7026,11.983506308802626
50.29508,120.228325,203.86548,6976,11.980404735972273
81.4939,106.79021,171.70917,6954,11.97903274784085
49.70731,123.68428,201.25708,6896,11.975395494273702
69.509636,108.97555,183.75546,6850,11.972488876287022
78.763664,116.43456,173.91734,6824,11.970837156647324
52.081444,121.80395,195.59598,6817,11.970391517578227
53.981174,120.395294,194.16006,6688,11.962094544007588
49.702595,122.6656,202.39217,6677,11.961379317040251
55.53001,108.010704,174.24603,6670,11.960923861483145
49.8585,124.38787,199.22295,6600,11.956342305807055
87.60752,111.359985,200.89247,6433,11.94521148196484
69.58767,105.80461,181.9458,6236,11.931704430936884
83.62591,108.31475,167.15033,6159,11.926308487635453
50.190945,124.845505,199.81903,6108,11.922697422083404
73.43065,120.58905,204.81258,6076,11.920416074107626
63.83731,113.708664,188.6497,6028,11.916971647676819
80.68641,137.36597,169.47084,5961,11.912117335242352
50.586163,123.0549,196.41537,5953,11.911534187488975
