#OK
#SQL= select x,y,z, np, log10(mass) from Bolshoi..FOF where snapnum=117  and  x between 184.0 and 230.0 and y between 210.0 and 245.0 and z between 0.0 and 41.0 order by mass desc
#MAXROWS UNLIMITED
#QUERYTIMEOUT 1400 sec
#DATE 2013-01-04 16:58:29.615 CET
#QUERYTIME 284 millisec
#COLUMN 1 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 2 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 3 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 5 name= JDBC_TYPE=8 JDBC_TYPENAME=float
x,y,z,np,
198.14917,235.83209,24.519573,71312,12.989960789766386
193.59995,234.57884,16.594673,22608,12.491060387880061
208.48303,235.94543,4.218971,20112,12.440253986561533
201.2357,236.89597,24.13446,18190,12.396631698574408
202.8864,216.3157,27.406918,16430,12.352435295317836
216.21895,235.85306,1.24702,14991,12.312627920160937
213.95596,241.34712,33.345932,14560,12.299960302396915
205.77744,238.4721,4.82128,13260,12.259340582910957
211.28065,238.1577,6.070047,12775,12.243159639550447
207.42337,236.76779,4.230936,12645,12.238715855209657
193.17876,238.17839,33.074387,12246,12.224791955697597
185.15076,225.56854,4.741761,11648,12.203049198034165
222.01575,215.59018,8.350574,11607,12.20151728128694
196.50273,221.06363,35.09564,11289,12.189453834548136
197.69508,220.772,28.304193,10876,12.17326786999749
202.12766,218.8992,26.287592,10658,12.16447479544606
221.97205,227.44208,8.217964,9957,12.134925777338442
209.6072,232.64032,6.619922,9825,12.129132169204713
221.82433,234.19833,36.204803,9417,12.110710912702137
201.57295,221.99403,33.396275,9289,12.104766993180945
186.55553,240.58939,30.074642,9277,12.104207062950994
210.22224,234.82726,5.213366,9273,12.104019124077135
196.32541,235.37027,24.924738,8656,12.074113970029456
197.61722,221.97496,19.704721,8615,12.072054937095126
209.05502,218.12297,19.186178,8587,12.070639893626312
217.71742,233.57637,2.191793,8585,12.070540270423189
194.32198,227.4542,35.534103,8363,12.059161860768299
193.76884,244.57925,12.931493,8085,12.044477019379334
185.95622,215.79686,37.879276,7835,12.030838448320731
216.33658,225.04276,33.79511,7719,12.024358408976015
211.72464,240.9967,1.609031,7675,12.021875352942025
208.965,233.6894,5.866176,7446,12.008719364995095
208.85748,243.96399,28.935005,7205,11.994431971266557
212.42403,232.95404,2.678471,7054,11.98523376078807
211.55945,240.86938,5.376644,6834,11.971473013403255
196.30132,223.29686,18.305698,6828,11.971091611076629
186.07028,216.49693,37.24887,6775,11.967707516168705
203.02612,239.1599,20.236776,6736,11.965200303993834
197.47624,222.31683,20.084005,6668,11.960793639094414
194.30089,242.84953,22.015747,6653,11.959815740174301
199.2235,223.49496,27.655317,6413,11.94385941438768
196.88121,235.64354,24.755892,6354,11.939845608364744
216.2163,235.40042,4.907907,6123,11.923762468887725
206.76625,217.91197,36.417168,5865,11.905066423822902
217.57205,216.17323,31.586615,5682,11.89129933235752
205.02994,238.01549,19.752518,5614,11.88607033588362
199.37935,232.09895,15.5552,5307,11.861647318041513
196.66931,231.81076,19.985125,5267,11.858361514006882
196.00928,237.6356,7.144621,5220,11.85446881430299
194.98932,243.14696,15.861528,5125,11.8464917633097
220.02008,220.80598,40.62519,5110,11.845219013020646
191.56828,228.10732,1.91563,5097,11.844112940298956
187.18852,230.49088,38.971256,5084,11.843003430561103
195.07349,240.31012,14.135978,5076,11.842319608927443
186.72382,228.37466,7.25529,5074,11.842148485149528
193.83966,243.2714,22.158684,4956,11.831929260511753
202.20816,224.83397,35.325153,4940,11.830525173551981
203.46881,244.87898,19.45378,4916,11.828409797599935
227.54756,237.66937,32.085743,4805,11.81849177965949
227.54173,231.62564,9.715968,4799,11.81794861699568
226.44533,238.40157,26.271355,4735,11.812118195979457
195.01253,236.74765,11.966994,4691,11.808063708756604
205.46146,238.61552,6.232474,4681,11.807137062563758
196.24994,222.21552,22.017374,4671,11.80620781241024
220.24527,230.03279,6.345783,4657,11.804904386989515
218.03964,229.18091,35.959377,4615,11.800969888535088
195.93158,232.04684,15.204121,4601,11.799650668724059
194.80597,232.5719,27.280941,4593,11.798894321527888
195.066,224.11356,38.601597,4526,11.792512855257478
205.13637,237.65657,4.791875,4420,11.782220283740413
227.61691,224.84967,0.618447,4419,11.782122054822967
207.1598,241.28813,28.428411,4352,11.775487389379938
210.84697,237.55254,0.0519,4336,11.773887310031453
207.29509,242.069,28.32718,4260,11.766207530978452
226.3757,232.06502,10.23776,4221,11.762213246360439
218.1225,232.85768,4.012001,4152,11.755055790237744
196.59073,222.41714,25.021528,4146,11.754427090553358
200.40157,225.5923,26.628977,4111,11.75074592161791
225.91977,228.6091,9.13029,4106,11.75021668897472
206.65886,218.40587,39.171387,4080,11.747458439865222
198.25037,221.61281,28.769405,4044,11.743609311449882
195.56833,241.41339,13.370005,3997,11.738532437479625
190.10101,227.61409,16.985521,3959,11.734383737107455
212.64989,233.4155,35.63313,3918,11.729862664228621
209.89874,235.24089,3.381017,3883,11.725965515009966
198.04353,219.27803,40.443275,3823,11.719202810808836
219.73634,231.8823,36.08973,3781,11.714405208366234
217.10635,234.91081,15.078838,3751,11.710945367134494
194.91075,237.63678,36.231373,3732,11.708739506040367
191.9927,228.1479,2.38642,3681,11.702763893692572
194.29391,228.05855,34.44672,3615,11.694906900556118
220.67932,210.27046,39.000008,3580,11.690681511895493
215.31369,219.11484,38.423214,3555,11.68763775316904
229.51791,234.04814,29.55358,3536,11.685310799416415
211.68079,244.87663,11.050512,3528,11.684326421016706
215.29842,218.26355,34.158,3491,11.679747608042307
202.36696,237.92253,22.403393,3479,11.67825245117614
208.57808,219.57425,29.206217,3430,11.672092325424922
188.78299,229.28856,5.568069,3422,11.671078369786578
213.35876,243.30832,33.15724,3404,11.66878739212974
215.9218,235.5221,3.962536,3403,11.668659840236174
188.67014,230.25371,5.49411,3397,11.667893557733674
213.01965,217.50363,12.345489,3376,11.6652009327264
199.9184,224.96031,26.653696,3374,11.664943613563455
220.32184,232.63623,35.146896,3359,11.663007948070506
215.3615,226.7638,4.857349,3354,11.66236113459168
203.52126,238.8953,5.303303,3351,11.661972565006025
221.42058,227.86241,7.595016,3349,11.66171332533727
209.6257,234.65135,3.059479,3342,11.660804797007266
209.14244,235.9375,3.850871,3327,11.65885055472282
218.52573,240.78064,31.98086,3318,11.65767431903075
208.65991,233.83498,5.588916,3314,11.657150554634905
212.4402,218.84396,29.792978,3299,11.655180706502373
214.69838,236.07985,3.997021,3292,11.654258394240411
222.9679,224.23753,11.192524,3291,11.654126470796678
223.05132,224.85876,11.089197,3291,11.654126470796678
197.64293,232.22778,15.38476,3288,11.653730459852605
222.8609,224.08815,12.696586,3274,11.651876699227792
209.45152,233.74069,3.901948,3231,11.646135018152279
194.26678,228.39693,33.433674,3193,11.6409969091614
190.21904,226.80011,0.986571,3192,11.64086089456719
213.54951,240.72969,32.854588,3160,11.636484894756299
210.12378,235.02045,0.053192,3159,11.636347459475253
218.08781,232.31128,4.642506,3141,11.633866224211708
212.33708,241.35693,33.132515,3134,11.632897432230259
219.33705,242.8903,2.917934,3128,11.632065348759852
194.483,222.01845,37.91851,3110,11.62955842139985
193.52287,229.51955,15.740741,3093,11.627178359286592
216.8296,236.79382,28.108564,3040,11.61967130104012
195.97923,222.90053,22.838156,3025,11.617523500340074
194.74539,223.8321,17.652012,2997,11.61348452942225
193.73561,236.67049,9.949392,2995,11.613194658396386
184.0739,233.3313,38.281338,2990,11.612469133246107
221.05046,234.49304,35.76252,2985,11.61174242881005
221.35872,217.80563,8.7228,2979,11.610868733489218
216.66566,234.99582,2.708711,2931,11.603814243046473
189.47372,214.10333,29.85643,2889,11.597546024956943
198.11545,218.8173,30.664614,2882,11.596492625665125
216.37561,237.22783,0.702913,2864,11.59377104197443
211.87883,218.93039,29.375982,2835,11.589350760595986
218.42061,232.93372,13.777699,2824,11.587662689797272
208.0139,241.63692,6.379674,2800,11.583956721945512
210.38458,241.33604,40.379204,2779,11.580686671847637
188.07715,222.2407,29.30649,2778,11.580530390956106
228.69907,239.2475,31.792227,2745,11.575340294783365
195.65346,228.82687,28.723547,2744,11.57518207775434
224.58243,222.98538,38.04938,2733,11.573437913553446
225.96248,239.55775,37.032486,2706,11.569125679702662
225.23283,228.77892,1.450943,2703,11.568644008366903
223.6753,227.16747,5.90442,2702,11.568483332467014
206.64444,220.47153,19.729486,2689,11.566389156793539
215.5336,236.09166,5.638803,2668,11.56298362703473
215.64124,224.69586,32.81196,2659,11.561516407306433
186.21419,227.23837,6.511451,2614,11.554103750447764
229.6186,226.1638,3.337136,2611,11.553605117225363
192.30725,228.41557,1.133849,2609,11.553272416542548
194.92471,236.73878,12.504488,2591,11.550265061997795
215.17769,236.8815,5.863406,2576,11.547743941308198
196.48457,235.12584,10.213042,2574,11.547406678005254
194.61115,235.66933,14.83047,2558,11.544699182285925
212.67043,233.75783,35.067,2545,11.542485554644712
194.75368,242.5275,21.813452,2542,11.541973434897121
216.75252,236.56252,7.193305,2536,11.540947298253654
211.38469,219.64095,36.635506,2534,11.540604713215071
195.80537,225.02502,39.128666,2531,11.54009036945433
211.48819,230.95529,5.868083,2485,11.532124749846613
195.91826,218.24446,18.831411,2480,11.53125021707987
214.76273,218.5048,33.752243,2466,11.528790775643294
210.30113,216.30977,26.85375,2456,11.527026383366158
195.82834,236.39859,10.391886,2452,11.526318597531445
191.5175,236.29892,8.299821,2436,11.523475905070356
228.19594,225.19357,1.568041,2408,11.518454692721042
211.34883,243.3558,4.86539,2396,11.516285451624247
194.20763,234.19131,23.027645,2396,11.516285451624247
216.37068,236.67848,0.879459,2387,11.514650010017238
189.49744,235.6425,40.262142,2386,11.514468058627813
184.75533,229.97026,14.910448,2384,11.51410392699888
184.08385,229.82164,14.304103,2381,11.513557156469735
190.75945,237.82181,31.601072,2380,11.513374790184578
210.1407,235.72665,6.385237,2363,11.510262085944147
218.84868,244.89284,4.209189,2363,11.510262085944147
217.71121,233.49992,4.480549,2362,11.510078286487001
195.8845,233.24193,15.073592,2356,11.508973897307962
207.29366,220.26482,36.567272,2346,11.507125582877306
202.28197,237.63808,23.212732,2339,11.505828043220962
218.81892,240.21883,35.2395,2335,11.505084822311565
207.59695,238.96947,3.838196,2321,11.50247353175204
186.37305,241.66582,30.245281,2321,11.50247353175204
214.48782,217.75159,5.831223,2317,11.50172458779245
189.33766,230.32884,17.219086,2314,11.501161997355574
204.78859,241.62927,15.574279,2311,11.50059867718669
221.7731,230.3148,2.925276,2295,11.497580587649429
193.829,223.99995,40.343456,2293,11.497202011633842
217.02061,223.59363,34.351395,2282,11.495114015064019
186.53178,227.94785,6.88974,2271,11.493015885597337
185.49811,243.3319,30.27779,2270,11.492824638810125
197.15462,232.19365,15.671053,2262,11.49129024766987
197.0126,244.52618,1.285962,2261,11.491098239297228
212.03793,219.61299,37.293983,2258,11.490521704313862
209.09935,235.62137,4.245441,2250,11.488980571560056
206.33162,238.74223,4.693518,2233,11.485687340305118
207.74747,218.98608,40.49469,2230,11.485103619019451
207.83604,235.24242,4.662686,2217,11.48256344625038
193.55357,217.58995,29.337032,2212,11.48158307562563
213.96622,240.67719,33.376595,2211,11.481386726256975
205.31807,237.93706,19.207235,2207,11.480600439859135
193.39188,229.46889,15.350019,2193,11.477837267192857
192.79425,219.58832,28.46243,2183,11.47585125787772
216.63728,215.15822,7.664873,2178,11.474855552350535
214.69347,239.33241,33.719387,2177,11.47465618471617
209.99634,234.05582,4.727057,2169,11.473057557197343
216.59059,224.23235,33.765457,2167,11.472657027094483
221.22787,210.93707,38.766922,2163,11.47185476097969
194.06595,235.99274,9.92584,2161,11.471453071481388
209.1075,241.85066,5.421734,2160,11.471252087321638
218.95886,243.555,6.435813,2155,11.47024581716325
216.22589,236.54315,9.968592,2152,11.469640905062462
218.05928,232.5558,4.360624,2152,11.469640905062462
211.26309,243.98381,4.316963,2142,11.46761696991853
209.78026,218.62334,35.00579,2142,11.46761696991853
222.66055,223.11307,27.825523,2136,11.466398989715161
191.25804,223.9288,31.626055,2134,11.465992219833764
197.01831,231.97989,17.37299,2131,11.46538134976259
191.60767,223.22984,31.499851,2123,11.46374819859257
185.685,226.55656,5.715168,2107,11.460463306433116
214.36479,239.45435,33.66875,2100,11.459016860218819
198.24701,219.27412,39.98582,2098,11.458603113649142
197.45999,221.21275,18.35485,2091,11.457151888651408
195.865,222.72653,24.26322,2090,11.456944224052526
211.38287,219.50409,28.889027,2089,11.456736410391924
194.84563,212.30249,22.208311,2086,11.456112372099335
197.89987,237.13159,9.776137,2063,11.451298154341938
211.24173,217.59929,6.077533,2044,11.447278984024326
201.52902,226.03365,36.643295,2040,11.44642844420124
206.83759,240.89256,28.336182,2024,11.443009375140173
212.90868,239.73709,0.207678,2007,11.43934532119936
217.15486,224.86903,12.372543,2006,11.439128911215267
222.10324,234.93643,39.901054,2002,11.438262217226296
192.41486,243.74289,13.841128,1990,11.435651682950747
200.31047,223.99251,27.273823,1990,11.435651682950747
228.26425,238.55614,29.16289,1987,11.434996603205123
216.45546,225.5314,34.215286,1972,11.431704641410928
197.80626,240.69827,15.919697,1957,11.42838912784948
211.04228,217.78362,27.617832,1954,11.42772299284929
189.25069,227.82845,11.861826,1949,11.426610474511463
220.82193,218.31305,8.422745,1944,11.425495098950028
193.64949,242.25455,16.009207,1943,11.4252716743329
225.36922,221.09222,35.043526,1943,11.4252716743329
217.06421,222.74443,8.905496,1941,11.424824479977506
198.51715,227.3281,18.495228,1932,11.422804801527766
191.00618,226.73308,16.672888,1927,11.421679596380292
197.82,219.2043,31.159042,1922,11.420551468386247
221.37407,222.56866,11.08287,1921,11.420325485301786
208.97061,233.5493,6.595293,1918,11.41964685672954
218.94968,228.6502,0.539911,1918,11.41964685672954
199.52803,236.68639,9.504198,1907,11.417149394483129
223.5111,224.25359,10.804317,1902,11.416009394357907
214.9915,218.71368,2.105563,1889,11.413029718559503
188.77942,236.60712,22.759857,1887,11.412569732506737
194.87726,237.62468,12.327603,1874,11.40956797183072
190.15385,228.3131,3.053308,1857,11.405609292174416
196.15807,235.9233,10.637284,1828,11.398774789231096
188.63448,225.6836,40.68824,1821,11.39710883542269
226.76614,235.36777,21.78307,1817,11.396152253597643
201.966,237.39268,21.310255,1808,11.393996144477708
220.99393,238.95033,9.154115,1803,11.39279366135656
216.45976,235.24434,4.580785,1802,11.392552758916949
196.27122,238.99634,5.097409,1802,11.392552758916949
206.40091,237.76782,4.268947,1801,11.39231172277498
196.40063,222.32657,21.426983,1793,11.390378631444802
187.20634,233.16411,36.188652,1793,11.390378631444802
192.70938,226.46326,32.190292,1792,11.390136414263702
199.66939,222.25558,20.688036,1789,11.389408864039984
199.09027,219.66113,28.537804,1778,11.386730761787241
215.48836,236.97777,1.3274,1773,11.385506177739142
195.58995,234.08534,33.73112,1763,11.383050195277551
184.4658,220.50438,39.445133,1763,11.383050195277551
207.52806,238.60841,4.704423,1757,11.38156990547495
213.19121,244.6536,6.484762,1754,11.380827849377063
191.32028,229.2331,35.333214,1754,11.380827849377063
226.4171,223.88377,2.307911,1740,11.377348146514471
226.18457,232.147,9.240514,1740,11.377348146514471
228.76903,227.70432,10.116862,1738,11.37684874950478
193.58702,226.9326,2.553721,1732,11.375345304741641
217.03142,234.59413,3.069766,1728,11.37434134106308
213.3632,213.23279,37.168476,1703,11.368013394170871
224.2006,219.15808,0.612612,1701,11.367503140524269
209.34732,218.32982,18.947214,1700,11.367247788712893
189.90665,230.08443,17.650345,1699,11.366992317238287
195.6888,237.1274,7.844979,1696,11.366224908041813
209.19382,216.76877,23.339912,1695,11.365966934525352
218.01357,212.25845,37.878864,1695,11.365966934525352
214.16277,217.50659,4.700325,1693,11.365454300063998
202.10483,216.10048,31.714972,1687,11.363912694451678
194.8762,221.29115,29.724146,1681,11.362365597136106
192.6445,234.97113,16.289534,1673,11.360294179790834
197.53082,224.21886,19.280375,1671,11.359774801343285
210.48793,219.03929,35.718887,1667,11.358734115029703
224.30898,236.48267,0.993955,1659,11.356645293700515
207.45512,218.45642,39.60606,1646,11.353227420578277
185.02286,226.09563,5.001311,1637,11.35084670356381
213.59439,239.35864,4.864194,1635,11.350315864226246
198.55963,224.98315,39.528694,1633,11.349784407047633
220.81183,228.16096,7.81857,1629,11.348719473874096
194.13986,221.83965,38.815113,1627,11.348186058354848
218.31487,240.97609,32.880936,1626,11.347919088740934
184.20128,226.41313,4.862712,1625,11.34765195491444
207.67549,236.34048,4.150972,1622,11.346849598151323
205.14706,218.98994,35.416134,1622,11.346849598151323
224.63962,223.26262,39.07175,1622,11.346849598151323
217.20331,210.38766,39.622795,1621,11.34658180546914
219.59967,237.93047,1.351217,1621,11.34658180546914
214.18092,243.68408,4.173326,1616,11.345240391701362
218.12383,215.81491,32.442837,1615,11.344971604609347
201.10576,225.49605,27.242987,1614,11.344702651060588
227.65756,236.86342,33.11342,1610,11.343623232942164
214.44069,215.71179,12.81569,1606,11.34254309768195
223.1383,225.41922,10.928823,1606,11.34254309768195
212.8753,217.05815,16.349031,1601,11.34118909930498
202.29816,238.08461,25.278059,1596,11.339830898903209
228.28607,235.25801,33.442722,1594,11.339286446725673
228.37402,221.44022,31.475357,1591,11.338468437574546
223.98207,232.92635,35.613407,1590,11.338195425110094
201.71011,238.97603,20.485825,1588,11.337648917466579
190.38573,242.92104,31.316128,1585,11.336827815225453
227.0994,234.34074,22.013014,1577,11.334630655052466
190.94528,239.74367,30.61166,1575,11.334079607282513
216.85371,234.88794,6.355613,1567,11.331866442401058
222.2068,239.26793,38.793304,1560,11.329922379732974
221.9511,211.3018,38.402138,1557,11.329086524338896
195.38066,225.37216,39.25211,1557,11.329086524338896
212.64833,235.9791,1.988968,1557,11.329086524338896
186.67758,243.89815,14.084761,1556,11.328807581373368
210.09782,233.61188,1.361043,1553,11.327969575576835
184.46672,229.88324,13.38616,1551,11.327410038843404
190.40776,230.03291,18.195354,1546,11.326007984554074
186.8844,213.24724,36.63099,1531,11.321772354528086
196.88011,238.71648,13.786968,1529,11.32120477091704
191.81723,231.42343,26.56614,1525,11.32006730539155
221.55751,229.19713,2.935931,1521,11.318926887033568
197.62868,238.5964,5.568413,1519,11.318355535803471
228.84059,226.47597,4.96264,1518,11.31806961227665
214.56215,236.34003,6.599011,1513,11.316637026898395
197.31238,224.94049,23.319595,1511,11.316062653208986
224.49838,239.0771,35.14745,1509,11.31548751887884
194.46628,237.99713,27.191254,1504,11.314046376518856
200.47253,220.34586,24.616798,1503,11.313757566380652
212.1322,230.96889,37.430515,1499,11.312600436013566
202.46503,240.54329,20.459612,1495,11.31144021436036
217.79121,227.0976,0.642449,1493,11.310858921740696
206.70146,237.52844,16.1312,1493,11.310858921740696
211.22882,243.41553,3.286882,1487,11.30910826567487
228.59201,231.24626,9.38021,1471,11.304410806600945
225.37978,221.95778,37.64053,1470,11.304115514897804
224.2234,221.26466,34.501053,1465,11.302636072614455
195.1271,233.02054,28.993147,1465,11.302636072614455
193.66719,223.94196,40.715603,1457,11.30025844621248
203.9638,215.08144,26.981398,1456,11.29996031666297
195.63953,223.8924,17.502195,1453,11.299064733843267
194.89598,221.52861,34.90219,1450,11.298165079982917
193.00317,231.11674,28.898535,1448,11.297565732109163
225.89836,238.03783,30.436506,1448,11.297565732109163
225.38345,227.91212,6.808651,1447,11.297265783600109
202.8868,218.83873,12.455339,1445,11.296665192507579
186.47462,241.13716,30.12617,1444,11.296364585212133
219.35402,210.08318,38.966564,1443,11.29606376970004
184.53468,233.02301,38.039127,1443,11.29606376970004
214.06883,217.60037,32.21549,1442,11.295762745682657
185.08032,226.92392,17.02889,1442,11.295762745682657
191.23825,237.42586,31.211906,1440,11.295160107035965
207.65839,231.30072,21.927423,1435,11.293649787414488
215.0631,240.77594,33.79548,1431,11.29243774585035
200.9461,230.62007,39.708225,1429,11.29183043605894
195.49687,240.69609,13.628344,1429,11.29183043605894
190.60757,228.39618,1.938353,1420,11.289087056405538
227.75877,237.53986,10.760343,1408,11.285399775539656
212.36319,240.68626,0.064458,1403,11.283855067594997
207.99547,234.8644,4.758371,1403,11.283855067594997
186.5819,230.35155,19.06556,1392,11.280437238187403
193.47012,237.1317,23.415619,1390,11.279812900857728
201.58955,233.8825,24.323957,1389,11.279500395292125
192.34932,237.63188,29.469223,1386,11.278561564573172
206.06502,211.82652,29.52366,1386,11.278561564573172
200.0333,235.49289,4.159968,1386,11.278561564573172
196.60997,231.63382,20.555347,1384,11.277934523011217
205.3266,212.5448,26.805225,1383,11.277620662403258
219.15266,243.64442,5.623268,1378,11.276047985642315
193.76376,221.1217,39.79356,1377,11.275732758189744
214.95041,237.22968,5.66595,1373,11.274469593165435
216.92549,228.46843,35.255207,1372,11.274153217553014
219.09433,231.94254,3.241579,1371,11.273836611298698
212.14493,242.76631,3.970636,1370,11.27351981196991
196.01428,234.21677,32.88357,1368,11.272883127748045
190.25641,232.30637,29.42907,1366,11.272247827692901
216.32254,226.62047,12.115112,1359,11.270017006714689
195.65974,239.84459,13.296648,1357,11.269377497040939
205.51418,212.04509,27.01432,1356,11.269057388721697
224.04955,224.6504,12.667295,1354,11.26841650173136
193.528,229.91202,31.238731,1351,11.267453336803033
184.2907,242.15231,14.535387,1347,11.266165823628956
216.39441,237.5186,0.525719,1343,11.264874482129898
193.22319,239.14781,15.250834,1342,11.26455103623422
209.20386,236.37657,0.382104,1341,11.264227349268877
214.73329,235.53014,3.246018,1341,11.264227349268877
196.45348,241.59178,15.161314,1340,11.263903420874255
228.13489,227.53865,10.773739,1339,11.263579250689933
222.22159,229.11533,17.189627,1339,11.263579250689933
208.18944,237.65198,5.274885,1337,11.262930222346007
184.41194,225.63057,17.433464,1334,11.26195479917833
192.79794,227.66347,2.642585,1333,11.261629170670792
201.96983,237.3765,21.822664,1324,11.258685160768986
188.97015,238.40929,16.211954,1322,11.258028732279326
219.26035,234.52083,21.58584,1322,11.258028732279326
190.24011,231.16643,32.48263,1318,11.256712930639784
210.72743,242.44403,2.656644,1313,11.255062542733022
193.16783,237.3754,28.743082,1308,11.253405859158333
207.16553,230.16739,32.42728,1304,11.252075954999873
205.56937,228.98474,24.22017,1303,11.251742831700076
190.54141,240.0194,31.819523,1302,11.251409452683644
196.31705,224.72209,20.76703,1299,11.250407817376788
194.35684,228.53012,32.73107,1298,11.250073411586582
198.4963,240.37685,37.80933,1297,11.249738748106225
208.19464,218.54288,39.18707,1295,11.24906864648432
202.43501,244.96655,19.242496,1290,11.247388895171623
219.22618,241.3911,5.063799,1290,11.247388895171623
213.12975,243.44138,4.397002,1289,11.247052155815275
208.71391,236.47821,3.437964,1286,11.246037945525401
200.21516,215.64635,29.110857,1284,11.245362104827775
206.523,237.53987,5.145261,1276,11.24264825676874
198.19269,232.89377,19.666536,1275,11.242307820074847
220.59767,220.9715,39.95549,1274,11.241967116308553
192.66502,240.13348,33.148544,1272,11.241284946704669
204.61238,220.58955,35.950424,1271,11.24094343923314
184.61618,220.40227,38.912575,1271,11.24094343923314
217.3877,223.36023,33.81738,1269,11.240259617599481
191.2591,227.95872,1.676418,1267,11.23957471755109
211.3255,217.2962,24.013815,1265,11.238888776731406
224.26205,233.0009,35.40429,1261,11.237513595129592
193.92314,243.40843,35.98205,1260,11.237169107960307
216.87706,234.414,13.261052,1259,11.23682434732307
207.76598,241.20013,28.967619,1256,11.23578842025322
218.05408,233.21677,2.161747,1251,11.23405640652698
184.0795,211.91125,13.731338,1246,11.232317457673963
227.8074,225.14911,0.964399,1244,11.231617402540966
219.42708,243.27844,2.884822,1240,11.230218923201639
185.22485,229.31488,14.009606,1238,11.229518033118735
201.79395,230.70775,39.92851,1236,11.228815968055885
191.83992,226.3523,31.61278,1235,11.228464509465217
193.95409,230.26448,31.285385,1235,11.228464509465217
209.03876,234.38342,2.882746,1233,11.227760779979313
215.5025,236.10121,5.221872,1233,11.227760779979313
221.93848,230.00389,10.792328,1232,11.227408466078554
194.08372,227.16406,32.021408,1232,11.227408466078554
194.04683,220.29718,34.99684,1229,11.226349806271973
222.1444,227.44827,11.033054,1223,11.224224798042709
190.91664,234.1621,28.356651,1223,11.224224798042709
220.50647,242.91826,0.880577,1222,11.223869602750218
196.9334,231.90318,16.079782,1219,11.22280227052347
214.46014,236.98111,3.55986,1218,11.222445909406375
205.46295,237.40201,23.094143,1217,11.222089298305617
220.39526,229.8708,17.676455,1215,11.22137511095167
209.41644,214.12921,34.633865,1212,11.220301665804373
195.31052,229.1002,28.08835,1210,11.219584530237634
185.97183,212.31296,37.204044,1209,11.219225517896858
214.21243,240.51784,33.593018,1206,11.218146739811552
195.00407,225.08553,37.588905,1203,11.217062599107866
202.96503,222.42542,3.362247,1202,11.216701495062118
200.58647,236.50386,24.34654,1200,11.21597842824977
209.17865,244.68271,13.596801,1198,11.215254112232905
184.94037,229.37384,10.096714,1195,11.214165411587615
216.92085,215.84798,7.363761,1192,11.213073931334899
218.089,211.29494,38.840576,1190,11.212344794520597
201.97038,229.56403,31.728764,1188,11.211614387788945
190.37466,227.32222,16.866901,1188,11.211614387788945
197.25208,232.83626,17.439947,1187,11.211248723250282
201.37604,227.1315,27.65679,1184,11.21014992257611
193.79684,224.67097,4.013192,1184,11.21014992257611
191.61565,232.05179,26.023737,1180,11.208680458384551
198.65268,222.76865,28.023378,1179,11.208312358185118
194.21323,211.7645,21.823431,1178,11.207943901643981
187.71513,238.00525,17.37057,1174,11.206466941505724
195.14532,215.84464,2.896248,1173,11.206096959578444
219.44122,212.95308,3.348294,1173,11.206096959578444
228.21564,212.0244,17.616022,1172,11.205726617881753
192.91719,220.31624,28.882687,1171,11.205355960109124
220.3947,230.10806,17.099014,1171,11.205355960109124
211.74019,241.08075,32.963745,1170,11.20498498572057
210.66714,240.60895,39.252193,1170,11.20498498572057
225.17078,235.9521,22.859354,1169,11.204613694174721
210.99136,237.42383,13.394789,1167,11.203870201936056
202.40868,244.63945,2.627229,1165,11.203125390115988
193.83475,243.98581,34.274036,1160,11.201255066974861
194.99849,238.91594,13.984621,1158,11.200505752804412
191.46942,232.45709,28.503323,1156,11.199755188483715
212.81517,231.99559,2.136449,1155,11.1993793968496
193.86307,224.86284,37.88398,1155,11.1993793968496
