#OK
#SQL= select x,y,z, np, log10(mass) from Bolshoi..FOF where snapnum=117  and  x between 138.0 and 184.0 and y between 210.0 and 245.0 and z between 205.0 and 246.0 order by mass desc
#MAXROWS UNLIMITED
#QUERYTIMEOUT 1400 sec
#DATE 2013-01-04 16:47:58.364 CET
#QUERYTIME 297 millisec
#COLUMN 1 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 2 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 3 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 5 name= JDBC_TYPE=8 JDBC_TYPENAME=float
x,y,z,np,
176.35387,242.63014,217.66763,35651,12.6888699249792
179.02821,239.32817,214.15492,28369,12.58964247381859
159.86588,236.35678,207.93593,25540,12.544019658672736
181.77869,231.84613,218.76657,25217,12.538492038097964
175.93333,241.17267,214.53023,22942,12.49743005695998
159.2807,235.71361,205.23895,15411,12.324628110894007
174.17763,240.04721,213.65776,13865,12.278717030054944
178.65057,225.32156,218.91467,10556,12.160297415616693
158.05988,231.98714,206.80547,10498,12.157903810404813
183.6097,234.16205,219.6792,10152,12.143348990778259
182.30804,234.21771,220.38391,9985,12.13614639923777
175.56056,242.24857,216.07787,9821,12.128954715009101
141.19193,240.01155,240.84009,8957,12.088961359677755
164.23611,229.20602,216.05806,8717,12.077164338643664
149.8075,234.0888,207.57838,8004,12.040103675016594
168.23613,242.14636,235.10672,7846,12.031444834625677
163.24059,231.49663,205.57199,7722,12.024526722267744
155.99208,218.65698,218.24643,7666,12.021367122149545
176.40898,226.40396,215.5025,7650,12.020460726740094
173.48848,239.8505,214.28612,7296,11.99988314630729
164.98584,228.6737,217.19931,7244,11.996776449416272
138.98172,240.1133,240.75662,7011,11.98257829087634
175.12242,225.48889,216.44156,6277,11.934550454227608
156.77992,242.82056,206.49966,6227,11.9310768050594
176.77963,227.54948,216.13216,5970,11.912772424474031
177.58052,240.68169,214.87706,5678,11.890993539061204
171.08438,222.49783,219.27612,5674,11.890687566907552
175.28229,232.8137,205.63185,5640,11.888077234526898
181.33351,230.9216,219.29082,5585,11.88382151297665
162.65831,222.29683,224.8038,5584,11.88374373875951
