#OK
#SQL= select x,y,z, np, log10(mass) from Bolshoi..FOF where snapnum=117  and  x between 46.0 and 92.0 and y between 0.0 and 35.0 and z between 205.0 and 246.0 order by mass desc
#MAXROWS UNLIMITED
#QUERYTIMEOUT 1400 sec
#DATE 2013-01-04 16:17:03.467 CET
#QUERYTIME 665 millisec
#COLUMN 1 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 2 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 3 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 5 name= JDBC_TYPE=8 JDBC_TYPENAME=float
x,y,z,np,
82.63661,14.02652,238.96909,50472,12.839848691507173
91.08447,31.553675,220.27266,35162,12.682871298842608
83.84042,15.097661,237.30936,18311,12.399511032291176
71.07613,25.684689,228.48564,15388,12.32397977772718
55.035942,28.38031,238.49411,14232,12.290063558773515
59.72577,16.753313,220.3934,12576,12.23634071841791
85.74246,5.594391,231.25037,12419,12.230885552049406
63.468433,9.615869,215.69955,12268,12.22557288744998
67.37009,27.668076,226.15079,12103,12.219691901498575
77.789,12.006681,240.74022,11103,12.182237693311757
83.76253,14.110066,239.45766,10758,12.168529901136315
52.62162,19.846588,225.07153,9788,12.127493547077854
64.01919,19.601479,222.25601,9550,12.116800274204826
74.713585,31.661325,245.52887,9488,12.113973438117387
50.664883,30.444765,209.64037,8685,12.07556884580283
50.30662,9.151204,234.63359,8171,12.049074526731864
73.55091,14.829573,234.23308,7845,12.031392307052236
51.463562,21.937593,224.59712,7659,12.020970018722249
54.40011,23.653666,222.50208,7510,12.012436480181458
48.002094,33.122814,216.79762,7403,12.00620495818115
79.31322,11.933879,228.40523,7342,12.002610944087207
47.467598,27.059593,226.20522,7280,11.9989294507687
52.859364,21.749369,223.18765,6865,11.973438682228812
76.48155,31.128965,232.23122,6518,11.950912724742983
76.693306,5.161372,244.10956,6352,11.939708418285703
50.929302,12.519274,239.41537,6118,11.923407754733054
89.10033,32.45613,215.18039,6071,11.920058580852288
64.8167,32.783653,243.57507,5575,11.883042770754521
61.96754,33.22463,245.26424,5548,11.880934737508703
50.08728,29.677881,209.2149,5424,11.871117954480612
47.608303,0.960807,233.30568,5251,11.857040460959613
61.06268,10.611216,224.89897,5175,11.850708716640215
67.76158,24.414253,228.4807,5168,11.85012033696674
67.541084,27.576706,222.2819,4941,11.830613043712278
87.951004,32.41239,225.76851,4916,11.828409797599935
66.73495,32.991596,239.92485,4906,11.827525647824553
59.519127,8.768066,231.0493,4892,11.826284789370671
60.638508,14.10231,218.39977,4792,11.817314753752045
65.43752,9.646112,217.52948,4703,11.80917303645437
88.60717,2.44026,220.4007,4688,11.807785944596116
77.554665,5.179899,210.37808,4674,11.806486587417199
50.900707,22.657894,226.99219,4563,11.796048835954808
78.63161,13.094481,232.03468,4559,11.795668019273824
46.480343,1.600458,234.08704,4524,11.79232093204151
60.45527,9.794342,228.77971,4350,11.775287074834672
81.30538,1.608003,206.72488,4318,11.772081005770724
68.9009,27.95253,229.10521,4234,11.763549300167774
76.40159,28.848183,241.7933,4139,11.75369335875949
76.56159,27.570168,245.48698,4063,11.7456446430388
57.37324,18.67444,244.62221,3991,11.737880119506197
67.286674,8.173149,217.06657,3886,11.726300841492739
81.27538,19.090576,228.85391,3848,11.722033050767202
89.9405,17.168015,241.51215,3842,11.721355480965768
49.34903,12.557776,240.37602,3840,11.721129380230852
67.680984,6.967874,234.39404,3836,11.720676852393522
82.34731,31.943949,213.56161,3681,11.702763893692572
53.193584,19.743212,225.45859,3642,11.698137975592417
83.672905,32.79807,216.58707,3615,11.694906900556118
59.962505,14.918805,218.27338,3610,11.694305032616136
67.806885,0.33569,234.40034,3568,11.689222687686838
77.59405,27.482758,236.4527,3553,11.687393393892759
76.58427,5.581566,243.49171,3514,11.682599901138932
67.10063,4.936514,223.55006,3507,11.681734075276028
71.964325,31.113869,231.32126,3496,11.680369977657124
56.753372,23.117777,221.6022,3473,11.67750292306946
47.610077,31.10949,234.4242,3464,11.676376229843088
70.21167,33.06875,239.58879,3452,11.674869400841143
76.89982,34.321255,233.00221,3428,11.671839058363492
67.720795,16.962795,216.61832,3416,11.670316376890378
83.48865,0.694849,208.46695,3378,11.665458099518204
57.965958,8.40531,231.71664,3361,11.66326641633151
88.48201,1.455236,214.90523,3344,11.661064548343607
74.883644,15.071562,215.7159,3323,11.658328176560417
69.923515,11.982909,214.8239,3320,11.657935980185277
57.141094,10.887807,225.94524,3254,11.64921605401883
78.43101,11.93173,227.67474,3135,11.633035963467863
83.306046,0.03839,205.0254,3122,11.63123063675219
55.554546,26.28411,237.79314,3114,11.630116520002877
85.21634,10.638083,241.95494,3113,11.629977087596592
62.0317,12.82526,224.1014,3050,11.621098356652444
75.06842,14.577165,238.37024,3048,11.620813524861282
76.3782,18.772438,230.4153,3042,11.619956882697549
90.534164,33.394234,222.54826,3018,11.61651751454282
72.72734,29.197718,239.99495,3014,11.615941652012838
60.869335,9.469489,217.55344,3013,11.61579755837474
66.12742,5.932108,219.62703,3011,11.615509227593627
74.4235,3.83408,220.30731,2999,11.613774172471354
77.810104,4.163401,224.63719,2981,11.611160160602394
66.04858,8.018867,208.99542,2971,11.609701100467692
67.221466,5.113537,234.0809,2956,11.607502206281588
61.12682,17.964449,216.07262,2936,11.604554359508862
81.35927,22.239994,234.42648,2915,11.601436325457033
55.326218,3.037289,225.73347,2911,11.600840100447817
88.13507,17.611786,224.23743,2879,11.596039303266933
57.921497,12.309576,237.26283,2876,11.59558659054193
88.393364,32.8407,222.76349,2863,11.593619400083757
71.5523,11.218494,231.86115,2860,11.593164192775038
79.37601,16.021101,222.30655,2836,11.589503900045369
71.70727,4.998526,218.74773,2828,11.588277306517464
54.48525,20.906696,216.26494,2820,11.587047238862917
64.81555,10.88454,208.25085,2770,11.57927815262279
68.96455,24.475382,228.16428,2764,11.578336570471071
72.13408,19.399755,232.13686,2754,11.576761622513281
76.29664,28.604765,240.94003,2732,11.57327900182416
78.87773,14.789988,223.45093,2727,11.572483569800188
75.99103,5.693423,210.44641,2710,11.569767039948022
75.78079,31.598555,242.47351,2697,11.567679098585714
88.62313,32.639412,226.08119,2687,11.566066110452754
80.710945,34.828926,240.2398,2683,11.565419218571694
88.87025,24.85547,208.71855,2677,11.564447070477764
58.99328,34.8593,245.48471,2670,11.563309012447673
82.42983,2.479422,224.15814,2650,11.56004417472645
82.128525,21.710157,234.2598,2648,11.559716372283463
63.793365,17.635841,223.62036,2613,11.553937602977006
74.89304,3.134103,243.45805,2600,11.551771921592369
48.26182,13.182466,240.24846,2591,11.550265061997795
56.772797,33.834568,243.38988,2590,11.550097439170923
67.266426,27.775843,225.62233,2590,11.550097439170923
68.97341,16.905888,221.72673,2587,11.549594182160273
