#OK
#SQL= select x,y,z, np, log10(mass) from Bolshoi..FOF where snapnum=117  and  x between 46.0 and 92.0 and y between 35.0 and 70.0 and z between 82.0 and 123.0 order by mass desc
#MAXROWS UNLIMITED
#QUERYTIMEOUT 1400 sec
#DATE 2013-01-04 16:17:49.121 CET
#QUERYTIME 458 millisec
#COLUMN 1 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 2 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 3 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 5 name= JDBC_TYPE=8 JDBC_TYPENAME=float
x,y,z,np,
81.40863,46.402798,93.89471,55987,12.884885393337854
82.15482,48.283653,87.49882,49663,12.83283132675595
58.072,59.426033,93.40955,44630,12.786424875276074
75.58928,58.796978,120.45187,34522,12.67489420907069
74.01737,59.61451,119.86008,29033,12.599689885152054
69.92698,59.647472,118.09451,26946,12.567292271511084
83.88395,56.766792,122.189285,24917,12.533294046333946
60.976143,63.951252,84.88065,23001,12.498544858275444
52.75168,40.65022,99.96767,22894,12.496520059627581
50.030407,37.177654,103.96369,20397,12.44636470998992
80.66331,41.15503,92.514,20294,12.444165081115093
70.84782,47.87155,85.17631,18954,12.414498698900033
47.367237,35.568638,101.627525,18560,12.405375407759374
74.000824,41.866764,117.17964,18219,12.397322872749246
57.20066,62.01379,92.04727,16078,12.343030254865015
49.866337,60.217434,87.21391,16065,12.342679228890397
75.11208,48.913223,88.47905,15638,12.330979602762522
87.79647,36.542107,97.981026,15382,12.323810852053331
84.391205,55.96922,121.94065,14948,12.311380841686708
75.61726,39.88373,116.68564,14028,12.28379406660399
80.62426,49.46495,92.249214,13803,12.276771893346783
68.27919,49.559288,82.427284,13564,12.269185942743887
50.77849,62.802395,104.097176,12968,12.249670318856332
51.04045,67.48897,104.70307,12064,12.218288619773412
51.19402,35.451366,103.11797,12029,12.217028349865238
83.55224,49.383675,83.67054,11504,12.197647123544709
63.259926,67.69669,120.075134,11426,12.19469189920105
50.907513,65.66917,104.3066,11102,12.182200575123048
57.349636,45.82206,121.50365,10557,12.16033944442345
47.587547,37.936977,101.116646,10439,12.155457503939077
81.69028,48.168358,95.99154,10406,12.154082974494868
57.367844,60.606747,92.555504,10030,12.138100520518725
56.13227,35.907932,109.367874,9632,12.120514684049002
65.05395,58.255653,108.19138,9394,12.109649407918528
76.98461,55.469906,112.04398,9044,12.093158919637405
52.637127,36.82574,114.96604,8269,12.054252919756266
50.751434,36.73657,104.63529,7942,12.03672867067018
51.537476,40.93237,113.551125,7933,12.036237537677716
73.93057,42.841404,116.99899,7811,12.029505527192484
54.71077,60.73066,106.77351,7647,12.020290829939373
47.53837,57.758236,103.97331,7607,12.018013576761549
58.67332,35.58748,115.46189,7446,12.008719364995095
77.69411,55.875137,112.62096,7240,11.996536640174991
50.89387,64.939186,97.12843,7188,11.993406258435252
79.20553,35.225597,92.61211,7156,11.991468419969511
50.12547,66.957504,96.39642,7098,11.987934258144843
57.729652,36.69796,116.1911,6837,11.971663573842674
80.221725,37.946537,115.91234,6834,11.971473013403255
59.69761,58.131634,93.86288,6480,11.94837335806862
47.389156,50.323685,103.9241,6470,11.947702256781927
50.475937,66.25767,105.80423,6332,11.938339049273797
71.64574,44.870777,119.158066,6101,11.922199003373589
82.811165,49.497906,83.38655,6072,11.920130116732528
57.79021,61.02906,90.474236,6066,11.919700313687798
51.24558,36.637497,101.521675,6063,11.919485526625483
71.83745,59.50567,118.88456,6050,11.918553496004055
72.70249,47.414043,85.58498,6032,11.917259657171359
62.345055,53.0991,91.045586,6016,11.916105849942667
54.138912,57.13743,82.791214,6012,11.915817039459936
57.08771,58.846375,95.70523,5951,11.91138827812155
53.87942,67.22388,98.96632,5861,11.904769608324996
77.928734,56.933125,84.42929,5828,11.902317902930132
55.4734,67.967415,88.33917,5697,11.892444125168304
46.441387,57.03916,106.23966,5673,11.890611012714261
84.030014,48.57703,84.93608,5598,11.884831052660392
55.88051,62.13721,92.71716,5463,11.874229500802047
65.086426,43.026295,106.008606,5337,11.86409555624488
47.637825,37.38276,101.4232,5300,11.861074170390431
47.59085,64.60091,108.43464,5276,11.859102846692153
82.400444,46.26492,112.98371,5248,11.8567916946185
51.091686,66.88666,104.4541,5241,11.85621213827218
81.27393,48.07395,95.03062,5171,11.850372953081342
52.594437,40.81238,101.82197,5170,11.850288991703879
81.1427,48.15773,88.602005,5165,11.84986821727963
82.88349,42.755436,98.26289,5096,11.84402771904025
69.11065,36.750214,122.900795,5085,11.843089424910207
52.457073,49.78158,83.5985,5050,11.840089764275561
55.631523,52.716434,98.334496,5018,11.837328940429698
88.68905,60.917217,96.22186,4970,11.833154745510594
52.475853,69.43868,102.53303,4963,11.832542749161624
82.35644,49.676056,83.78112,4946,11.831052212024646
82.20102,39.77456,93.084564,4912,11.828056379030139
78.89172,44.383213,110.67898,4857,11.823166316068042
86.440125,46.960163,115.91157,4849,11.82245055190788
75.66507,47.903893,87.084694,4832,11.820924910244015
50.42258,36.576195,97.85688,4827,11.820475332243282
79.371925,47.309967,113.21227,4784,11.816589272208715
88.311325,35.734234,98.341995,4766,11.81495243961538
52.20032,52.868927,83.09069,4764,11.81477018308643
47.76637,58.09019,103.02757,4752,11.813674379116907
71.19841,44.72374,109.3659,4733,11.811934745886855
46.622826,51.6639,106.35954,4691,11.808063708756604
84.75534,60.137474,90.402664,4644,11.803690572955501
66.87923,57.65156,104.08368,4487,11.788754342983985
72.43423,64.37353,107.64101,4486,11.788657581044411
68.76401,49.360622,82.66064,4483,11.788367073138105
53.538986,49.34165,100.87226,4477,11.787785520091623
81.29812,48.82572,97.1285,4432,11.783397582249096
67.423515,51.37,118.34504,4404,11.780645618564542
90.92811,47.649593,114.70603,4397,11.779954906079155
83.77932,47.67493,110.682175,4380,11.77827212854337
63.49821,61.679775,120.773315,4365,11.776782523242384
81.28977,39.70621,93.23486,4291,11.769356658319472
89.499855,48.68191,109.437256,4282,11.768444973998948
50.805977,36.212715,106.99654,4275,11.767734517488378
84.25319,44.315796,116.006905,4236,11.763754316618781
52.257767,52.200104,82.76589,4218,11.761904542444096
79.476105,55.712852,122.621254,4212,11.761286426219634
76.74464,54.543686,111.57061,4198,11.759840774059315
80.31994,40.82399,91.45095,4186,11.758597015098664
53.89283,56.064434,82.55943,4173,11.757246411546967
71.72286,38.040005,121.89116,4168,11.75672584352119
82.33501,39.18449,116.579834,4152,11.755055790237744
82.83146,38.415936,94.489204,4122,11.751906224720427
56.22742,69.50031,89.80353,4114,11.751062657118997
79.02254,45.84369,92.70872,4111,11.75074592161791
49.800835,53.614307,83.983826,4079,11.7473519733432
47.707607,69.19302,115.71307,4052,11.744467466852532
59.49442,39.604267,94.281044,4011,11.740050687327729
74.428795,40.79388,117.44939,3922,11.730305752422096
48.944763,66.99013,95.303734,3914,11.72941912351346
74.41201,35.168777,119.61234,3902,11.728085803587422
49.69466,37.794678,103.85124,3851,11.722371453144705
51.193085,63.650505,97.39129,3830,11.719997134619701
87.9173,51.170425,118.94123,3822,11.719089213406471
59.765827,57.414265,93.72487,3807,11.717380885959425
53.651875,47.851936,100.12476,3800,11.71658173084324
60.52586,39.69992,99.95636,3774,11.713599728170719
46.84727,68.474556,115.13391,3768,11.712908861867204
81.46182,46.220184,94.74135,3723,11.70769107099531
76.73181,38.44377,120.765335,3710,11.706172238398498
66.15494,62.57317,93.53393,3686,11.703353286754776
85.00257,61.441303,83.69218,3665,11.700872380284801
76.04146,58.90079,121.53951,3664,11.700753884942504
68.61475,57.390186,109.45572,3643,11.698257186729723
78.965195,45.80792,86.89228,3629,11.696585274281947
79.443085,40.918137,91.07411,3605,11.693703222504258
56.68051,35.691986,116.42675,3541,11.68592437320093
54.983696,69.205284,87.89911,3532,11.684818433345736
67.31602,61.687336,93.37786,3531,11.684695475156705
61.576805,41.392365,83.73025,3511,11.682229031578988
82.6761,46.06284,88.35983,3508,11.681857845041044
84.073,40.571667,92.72072,3478,11.67812761962216
76.81569,41.045525,88.91572,3468,11.676877356595341
64.23017,61.771797,96.66666,3441,11.673482630130321
89.0031,42.509686,82.374176,3432,11.672345414613554
52.264614,49.46164,84.36019,3424,11.671332080717038
49.189247,36.553867,104.328255,3393,11.6673819505595
46.539543,68.29722,115.83747,3356,11.662619957025923
69.405495,48.908924,83.12153,3342,11.660804797007266
47.1978,39.491886,110.37873,3342,11.660804797007266
50.670597,66.9293,105.11554,3334,11.659764110693684
57.18112,37.012638,116.23932,3321,11.658066751667496
71.735,63.90683,106.6263,3314,11.657150554634905
85.786644,55.513287,98.60935,3313,11.657019506941463
60.13686,63.749767,87.54795,3307,11.656232389281136
46.899185,63.017097,107.93884,3297,11.65491737952152
53.080242,46.898136,122.5995,3283,11.653068689060841
58.44732,62.133766,98.3661,3279,11.652539305585238
76.16612,55.177853,112.91628,3268,11.651080196705614
51.240707,66.31325,101.093445,3266,11.650814402711612
81.14919,50.13863,91.89415,3243,11.647744725340111
60.722862,55.04684,111.8716,3237,11.646940633582958
50.715683,62.57743,109.511795,3186,11.640043943831147
77.03361,50.285904,109.87789,3178,11.638952269256619
63.2945,36.82047,106.497444,3164,11.637034168545517
72.989105,40.61287,94.52039,3129,11.632204145627387
56.6191,63.787254,97.51818,3103,11.62857996118688
84.98276,51.462906,84.182785,3086,11.626194549661438
69.7518,47.00503,121.31727,3064,11.623086931794582
83.451775,63.61776,87.31695,3051,11.621240702526103
46.844585,51.965836,103.9508,3023,11.617236313526764
53.930336,49.104164,100.137634,3000,11.61391893889851
79.63127,44.51004,88.85697,2982,11.61130580085752
91.02237,57.260002,87.10784,2980,11.611014471490556
68.59186,58.809425,103.655266,2978,11.610722946565556
72.15597,38.82773,121.616486,2964,11.608676844409345
76.09327,48.006573,87.069984,2963,11.608530319713115
57.665825,62.02179,92.70757,2932,11.603962367276745
78.74929,47.776188,122.35109,2927,11.603221275884964
81.749504,49.46264,84.71926,2925,11.602924470669743
67.50044,64.85732,104.3829,2899,11.599046426784598
47.280537,60.979786,112.728745,2879,11.596039303266933
53.2368,38.25445,97.32382,2867,11.594225650213744
76.38168,56.51562,122.02087,2861,11.593315993665238
86.28161,46.473793,112.65638,2861,11.593315993665238
46.89897,35.934547,102.218124,2858,11.59286043172292
56.15884,66.87342,86.43572,2847,11.591185974011118
59.905224,46.63583,117.715324,2835,11.589350760595986
67.99862,61.761627,117.995285,2823,11.58750893640279
77.57138,51.50879,105.76229,2822,11.587355091753018
55.98627,62.661728,92.57136,2812,11.58581367734602
82.03304,40.284027,92.838806,2777,11.580374053806644
60.35107,36.91655,113.905426,2758,11.577392980120736
72.64102,60.085377,119.347855,2742,11.574865470671954
50.481186,57.693398,84.18593,2739,11.574390126856203
51.607452,53.640053,121.93648,2728,11.572642772797552
82.67349,52.21173,94.93819,2728,11.572642772797552
73.510826,37.509144,121.947075,2727,11.572483569800188
78.4025,55.210938,103.33126,2720,11.571367549909182
54.667564,41.00607,98.596016,2715,11.57056745842886
73.60623,55.251728,107.1729,2706,11.569125679702662
46.395916,68.61732,114.654434,2705,11.568965181940813
84.567696,43.482944,100.606064,2704,11.568804624843523
73.89773,62.206703,112.68012,2697,11.567679098585714
53.136612,38.36936,96.93774,2687,11.566066110452754
47.97907,35.615734,105.48164,2678,11.564609246353914
83.39303,40.1468,93.594826,2675,11.56412137217912
61.62601,64.79588,84.55418,2668,11.56298362703473
49.27231,35.831955,110.45288,2663,11.562169095330162
71.42252,37.6549,122.03723,2660,11.561679642012228
56.66137,66.0422,91.55043,2658,11.561353072150482
82.93055,35.714916,99.87471,2654,11.560699116540466
50.03735,67.51749,97.0021,2639,11.558238014609122
57.07261,62.84229,91.59826,2636,11.557744147688261
56.042103,63.35897,92.24682,2635,11.55757938736185
47.347984,68.74148,110.51878,2621,11.555265006381193
66.893166,59.8047,108.133675,2609,11.553272416542548
79.38607,46.592724,86.31335,2604,11.552439448347625
47.000298,50.83465,103.609566,2586,11.549426300146521
51.710136,66.246635,100.248116,2581,11.548585955481224
83.15112,40.01994,92.684586,2572,11.54706919296755
49.731735,54.319286,84.12429,2558,11.544699182285925
51.35377,63.106205,104.93459,2547,11.542826659806224
65.07252,61.172955,97.083824,2538,11.541289613263462
64.02905,59.59975,90.88433,2530,11.539918772395387
73.70516,55.991737,106.243515,2521,11.538371381365307
49.380413,37.126213,110.96646,2500,11.53473791441283
80.54583,41.760563,92.60269,2499,11.534564188997269
81.430824,48.897377,86.434296,2491,11.533171919924566
63.193882,36.016453,116.92636,2489,11.532823143704999
51.42117,36.580338,105.81151,2487,11.53247408716267
47.566486,59.231094,84.82562,2484,11.5319500175676
54.417168,69.09738,87.86405,2466,11.528790775643294
85.304016,55.097744,120.63374,2464,11.528438461742535
68.012146,53.96726,98.939705,2459,11.527556424545716
46.43937,65.200424,112.206696,2457,11.527203149736458
82.20467,48.64107,86.486206,2455,11.526849545019182
58.818115,35.862988,115.82457,2454,11.52667263463689
73.58594,41.395283,116.98401,2439,11.524010337151168
76.098206,49.07032,89.87211,2437,11.523654122180497
75.72824,48.865448,89.144936,2429,11.522225093402236
68.6924,37.953953,121.34373,2407,11.518274371851636
80.91398,59.587406,111.9725,2405,11.51791341897977
61.07104,53.387917,110.05362,2404,11.51773282998265
48.82507,58.500126,104.25247,2404,11.51773282998265
83.057526,45.958385,113.3135,2391,11.515378357330942
83.07663,49.486664,83.84733,2391,11.515378357330942
77.01144,49.961254,93.164276,2376,11.512644383452926
59.478344,35.637165,111.131195,2373,11.512095771125114
67.42287,45.696667,122.43164,2357,11.509158164653462
63.24137,39.974953,101.78821,2357,11.509158164653462
64.62534,37.285595,111.10529,2350,11.50786664836659
53.66539,40.872517,101.04462,2345,11.50694045091962
89.13934,57.597336,88.930756,2344,11.50675524000984
81.919106,37.0035,87.05625,2341,11.506199177258262
78.81761,60.451244,120.053925,2338,11.505642357199829
57.704357,64.21912,88.96018,2337,11.505456591753218
68.92226,64.83133,103.654076,2335,11.505084822311565
52.223263,51.005493,83.02236,2323,11.502847542307359
81.2707,44.284454,93.71896,2313,11.500974305140735
57.508472,61.63586,91.10002,2312,11.500786531774509
81.13643,47.465073,94.450165,2309,11.500222769044187
54.709602,41.08569,100.647606,2301,11.4987143396782
47.05647,36.133194,101.45515,2288,11.496254170688566
90.259,46.705624,114.81388,2288,11.496254170688566
67.80072,57.608986,103.10167,2279,11.494542790026742
55.741615,48.678246,121.38773,2277,11.49416155550275
50.739468,65.71902,107.293335,2267,11.492250392621777
74.3591,55.998684,108.521225,2260,11.490906145997137
67.59032,58.294113,109.25985,2259,11.490713967694436
85.76519,61.424885,87.75418,2259,11.490713967694436
65.74962,51.972,104.67901,2250,11.488980571560056
80.23485,38.560986,115.7264,2242,11.487433950477437
53.543915,45.64484,102.004364,2235,11.486076083395751
50.834827,58.25903,83.23296,2194,11.478035227519934
91.70667,52.723934,98.016716,2194,11.478035227519934
61.794807,64.525444,119.369225,2194,11.478035227519934
54.107258,38.2067,112.65427,2181,11.475453249567014
49.876797,39.166443,95.66327,2175,11.474257079170691
54.27553,59.330402,86.00921,2160,11.471252087321638
79.136116,43.300285,111.97095,2155,11.47024581716325
72.654755,46.775387,83.19395,2155,11.47024581716325
78.48854,45.55313,108.41271,2142,11.46761696991853
58.703228,38.08755,117.718,2130,11.46517753531447
59.300896,52.637516,110.485405,2122,11.463543616082644
84.141785,44.605347,115.52292,2121,11.463338937154894
51.459236,56.942783,83.64037,2116,11.462314142143653
75.37125,57.38864,120.71897,2114,11.461903526435812
58.166813,36.009727,115.62874,2105,11.460050985572792
51.272182,36.693398,102.835106,2105,11.460050985572792
91.77475,61.017506,110.4418,2099,11.458810036205335
48.45304,68.07245,114.39632,2094,11.45777443611632
46.006645,44.432175,98.27927,2093,11.457567019434682
48.645386,39.83796,110.90581,2093,11.457567019434682
83.07522,35.649677,100.87096,2088,11.456528497243085
52.883026,69.795044,112.146545,2087,11.456320484510702
61.70343,62.337807,98.20654,2087,11.456320484510702
47.782093,60.543373,90.978264,2082,11.45527892375043
65.210304,63.89214,103.42866,2082,11.45527892375043
47.543957,60.427597,90.28746,2081,11.455070311507736
46.321243,67.42008,91.86127,2070,11.452768988933954
83.5604,41.697563,82.54719,2069,11.452559167267738
54.01504,60.80227,95.81928,2055,11.44960950432628
62.086906,58.523857,90.08094,2048,11.448127912082748
77.94279,60.12076,121.1951,2047,11.447915835588487
69.81533,59.745113,101.67762,2042,11.446853896898952
47.532917,68.55027,112.6147,2040,11.44642844420124
66.38462,67.19429,102.94425,2022,11.442578545332148
