#OK
#SQL= select x,y,z, np, log10(mass) from Bolshoi..FOF where snapnum=117  and  x between 0.0 and 46.0 and y between 35.0 and 70.0 and z between 164.0 and 205.0 order by mass desc
#MAXROWS UNLIMITED
#QUERYTIMEOUT 1400 sec
#DATE 2013-01-04 16:07:12.972 CET
#QUERYTIME 856 millisec
#COLUMN 1 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 2 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 3 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 5 name= JDBC_TYPE=8 JDBC_TYPENAME=float
x,y,z,np,
7.702031,69.590256,166.6614,46798,12.807025350324478
8.688602,39.989483,164.83168,23429,12.506552369800257
33.952618,61.612694,189.10481,16734,12.360398353366984
35.49972,46.85481,185.69362,15882,12.337702798124614
0.338772,52.440674,172.08185,14132,12.287001789004952
8.940556,69.805214,178.0575,12510,12.234056439734605
13.800982,55.139717,173.44704,12391,12.229904431652677
3.286671,54.635868,180.37279,11377,12.192826614071892
41.587803,69.08873,199.14113,10743,12.167922553104775
38.035202,53.544292,164.5478,10712,12.166669858186001
11.553043,67.34674,181.10277,10139,12.14279292903362
20.017748,60.61752,164.62231,9793,12.1277136828318
41.206512,63.87242,185.28413,9435,12.111541415505739
6.621747,60.58609,200.24818,8951,12.088671108002055
2.72023,65.43056,199.622,8929,12.087600428018643
6.211922,61.4443,200.13206,8827,12.082613041158393
25.606375,35.432026,182.32669,8752,12.078906101103378
35.696526,63.149292,187.74377,8712,12.076917021900453
11.926859,68.87177,165.05833,8337,12.057806768030462
3.70434,47.285076,188.68523,8309,12.056348300682059
43.19671,69.48956,195.29926,7828,12.030449941754144
33.52295,50.453175,191.70984,7681,12.022217980868419
28.45397,36.465725,182.37277,7651,12.020514593177026
40.803123,63.267445,186.74008,7384,12.005090377536124
17.126522,58.74775,176.52527,7225,11.995636080887277
5.936141,47.135593,192.32089,6915,11.976590223675938
13.250535,38.107853,164.82974,6821,11.9706462331662
8.529267,44.83947,190.56,6340,11.938887315116315
2.359251,66.19223,199.33646,6134,11.924541842041592
44.316845,63.75687,183.69824,5862,11.904844238710455
12.652987,49.585743,175.3412,5791,11.899551840750465
7.456983,44.368835,190.14163,5766,11.89767272310591
5.411731,52.311123,173.35707,5535,11.879915488774712
9.654016,63.576134,164.69002,5353,11.865395392840163
2.839905,44.296227,204.50471,5339,11.864258248734275
11.195374,35.396637,180.64919,5260,11.857784050158958
34.395115,59.27444,190.6298,5214,11.853969416617996
27.7802,65.240906,180.49654,5166,11.849952260036208
43.24602,45.424267,182.57462,5120,11.84606790047019
32.383015,67.61599,194.79294,5067,11.841549040874229
33.678497,47.920372,185.8968,5041,11.839314608024647
5.920376,52.691467,173.98145,4916,11.828409797599935
33.974117,66.06388,192.80247,4820,11.81984519185768
37.97328,58.560966,199.67404,4685,11.807507958334769
2.323501,40.76333,167.66289,4499,11.789914038632158
14.679524,35.516403,189.43066,4444,11.784572352293122
12.611178,39.19578,164.17514,4439,11.784083547258668
34.50251,58.164314,190.45024,4403,11.780546985626094
27.863312,67.05753,188.60637,4349,11.775187217233789
11.16047,61.66119,174.61821,4320,11.772282082985619
1.408055,49.296455,176.02321,4283,11.76854634526427
34.709217,62.16241,187.74332,4193,11.759323308349744
9.295785,69.175446,179.08629,4115,11.751168217958675
15.566496,65.86386,175.5905,4016,11.740591619063526
25.808527,36.080017,182.90756,3985,11.73722684632758
16.961233,57.942795,175.93661,3978,11.736462636532485
16.796337,59.282818,176.13464,3974,11.736025788711064
29.326826,68.09261,185.9498,3933,11.731521892753317
0.758551,53.250828,180.90985,3912,11.729197209719535
10.33795,50.755962,171.82065,3807,11.717380885959425
44.39085,56.006313,197.86421,3717,11.70699073346176
29.692375,45.383465,180.35245,3716,11.706873896004248
35.38266,61.460773,203.33472,3704,11.705469417302377
0.858783,50.055176,176.6369,3697,11.704648047338333
44.73118,42.12488,182.59625,3623,11.69586675305803
7.156666,52.446075,189.17273,3614,11.694785903979193
10.417234,49.22485,189.01886,3516,11.682846971680513
9.462357,68.53457,179.79977,3461,11.676000004941248
23.788517,68.36745,192.07195,3426,11.671585643518387
42.30636,46.920456,194.28336,3414,11.670062071726509
14.080462,51.04787,189.0507,3390,11.666997879915787
29.904001,53.18065,204.7642,3385,11.666356955286096
0.936862,45.143925,193.33167,3366,11.663911883939894
5.142013,45.738533,191.49692,3351,11.661972565006025
41.26368,65.04549,187.18336,3318,11.65767431903075
7.331533,50.330395,175.65224,3284,11.653200934164245
5.661869,46.786903,192.02779,3268,11.651080196705614
34.043648,55.200638,188.96478,3202,11.642219094968961
7.70892,58.88015,200.19658,3183,11.639634875138325
11.898117,49.164463,174.06427,3171,11.637994769115432
45.715485,42.598015,188.30055,3153,11.635521933196731
43.793858,69.93057,197.8694,3152,11.635384225743422
13.790543,54.6323,172.44417,3130,11.632342898150782
0.044469,54.807236,179.10397,3125,11.631648691808731
16.911247,65.68525,179.60094,3122,11.63123063675219
15.972343,62.842052,182.72574,3108,11.629279086211378
12.454273,47.839096,186.82326,3067,11.62351184637761
