0 0 0 0 2285
1 0 0 1 1428
2 0 0 2 1801
3 0 0 3 1926
4 0 0 4 1763
5 0 0 5 1598
6 0 1 0 2510
7 0 1 1 1672
8 0 1 2 1910
9 0 1 3 2260
10 0 1 4 1735
11 0 1 5 1539
12 0 2 0 1631
13 0 2 1 2117
14 0 2 2 1255
15 0 2 3 1355
16 0 2 4 1748
17 0 2 5 2705
18 0 3 0 2108
19 0 3 1 2265
20 0 3 2 1406
21 0 3 3 1272
22 0 3 4 2476
23 0 3 5 2363
24 0 4 0 1243
25 0 4 1 2051
26 0 4 2 1994
27 0 4 3 1737
28 0 4 4 1447
29 0 4 5 1776
30 0 5 0 1982
31 0 5 1 2443
32 0 5 2 2995
33 0 5 3 1617
34 0 5 4 2003
35 0 5 5 1839
36 0 6 0 2074
37 0 6 1 1551
38 0 6 2 1618
39 0 6 3 1555
40 0 6 4 2508
41 0 6 5 1869
42 1 0 0 1736
43 1 0 1 1325
44 1 0 2 1914
45 1 0 3 1964
46 1 0 4 1463
47 1 0 5 1653
48 1 1 0 1965
49 1 1 1 2611
50 1 1 2 2502
51 1 1 3 2072
52 1 1 4 1304
53 1 1 5 1353
54 1 2 0 1373
55 1 2 1 2075
56 1 2 2 2033
57 1 2 3 1195
58 1 2 4 1850
59 1 2 5 1738
60 1 3 0 1604
61 1 3 1 1696
62 1 3 2 1322
63 1 3 3 1507
64 1 3 4 1849
65 1 3 5 2326
66 1 4 0 1992
67 1 4 1 2027
68 1 4 2 2772
69 1 4 3 1332
70 1 4 4 1184
71 1 4 5 1410
72 1 5 0 2208
73 1 5 1 2303
74 1 5 2 2039
75 1 5 3 1565
76 1 5 4 1871
77 1 5 5 2601
78 1 6 0 1351
79 1 6 1 1750
80 1 6 2 1099
81 1 6 3 1781
82 1 6 4 2484
83 1 6 5 1517
84 2 0 0 3002
85 2 0 1 1822
86 2 0 2 1371
87 2 0 3 1243
88 2 0 4 2007
89 2 0 5 2303
90 2 1 0 2552
91 2 1 1 1899
92 2 1 2 2136
93 2 1 3 1759
94 2 1 4 1935
95 2 1 5 1689
96 2 2 0 2333
97 2 2 1 1129
98 2 2 2 1455
99 2 2 3 2136
100 2 2 4 1866
101 2 2 5 1938
102 2 3 0 1358
103 2 3 1 1736
104 2 3 2 2099
105 2 3 3 2267
106 2 3 4 1329
107 2 3 5 1773
108 2 4 0 1560
109 2 4 1 2038
110 2 4 2 1524
111 2 4 3 1355
112 2 4 4 705
113 2 4 5 817
114 2 5 0 1244
115 2 5 1 1393
116 2 5 2 1671
117 2 5 3 1973
118 2 5 4 2432
119 2 5 5 1460
120 2 6 0 1313
121 2 6 1 1904
122 2 6 2 1126
123 2 6 3 1365
124 2 6 4 1845
125 2 6 5 1295
126 3 0 0 2321
127 3 0 1 2373
128 3 0 2 2129
129 3 0 3 1656
130 3 0 4 2158
131 3 0 5 1341
132 3 1 0 1856
133 3 1 1 2183
134 3 1 2 2272
135 3 1 3 1353
136 3 1 4 1626
137 3 1 5 1408
138 3 2 0 1974
139 3 2 1 1489
140 3 2 2 1190
141 3 2 3 2193
142 3 2 4 2049
143 3 2 5 1978
144 3 3 0 1938
145 3 3 1 978
146 3 3 2 1621
147 3 3 3 1607
148 3 3 4 2475
149 3 3 5 2112
150 3 4 0 1247
151 3 4 1 1078
152 3 4 2 1042
153 3 4 3 1163
154 3 4 4 2241
155 3 4 5 1456
156 3 5 0 1366
157 3 5 1 1594
158 3 5 2 2274
159 3 5 3 2060
160 3 5 4 2157
161 3 5 5 1436
162 3 6 0 1870
163 3 6 1 1771
164 3 6 2 2082
165 3 6 3 2073
166 3 6 4 2184
167 3 6 5 1614
168 4 0 0 1452
169 4 0 1 1770
170 4 0 2 1515
171 4 0 3 1796
172 4 0 4 2009
173 4 0 5 1748
174 4 1 0 2045
175 4 1 1 2475
176 4 1 2 1488
177 4 1 3 2372
178 4 1 4 1992
179 4 1 5 2158
180 4 2 0 1866
181 4 2 1 1750
182 4 2 2 2050
183 4 2 3 1858
184 4 2 4 2748
185 4 2 5 2072
186 4 3 0 1857
187 4 3 1 2331
188 4 3 2 1809
189 4 3 3 1956
190 4 3 4 2578
191 4 3 5 2154
192 4 4 0 1615
193 4 4 1 2245
194 4 4 2 1748
195 4 4 3 1778
196 4 4 4 2814
197 4 4 5 2470
198 4 5 0 1123
199 4 5 1 1739
200 4 5 2 1596
201 4 5 3 1720
202 4 5 4 1515
203 4 5 5 1371
204 4 6 0 1952
205 4 6 1 1756
206 4 6 2 2131
207 4 6 3 1890
208 4 6 4 1637
209 4 6 5 1623
