0 0 0 0 1342
1 0 0 1 825
2 0 0 2 1030
3 0 0 3 1151
4 0 0 4 1031
5 0 0 5 873
6 0 1 0 1475
7 0 1 1 930
8 0 1 2 1135
9 0 1 3 1300
10 0 1 4 973
11 0 1 5 883
12 0 2 0 921
13 0 2 1 1219
14 0 2 2 699
15 0 2 3 769
16 0 2 4 1025
17 0 2 5 1653
18 0 3 0 1230
19 0 3 1 1298
20 0 3 2 771
21 0 3 3 720
22 0 3 4 1462
23 0 3 5 1376
24 0 4 0 700
25 0 4 1 1192
26 0 4 2 1162
27 0 4 3 1020
28 0 4 4 811
29 0 4 5 1049
30 0 5 0 1137
31 0 5 1 1426
32 0 5 2 1800
33 0 5 3 930
34 0 5 4 1162
35 0 5 5 1059
36 0 6 0 1178
37 0 6 1 858
38 0 6 2 926
39 0 6 3 867
40 0 6 4 1454
41 0 6 5 1084
42 1 0 0 1005
43 1 0 1 709
44 1 0 2 1105
45 1 0 3 1100
46 1 0 4 827
47 1 0 5 951
48 1 1 0 1116
49 1 1 1 1508
50 1 1 2 1465
51 1 1 3 1205
52 1 1 4 712
53 1 1 5 769
54 1 2 0 762
55 1 2 1 1195
56 1 2 2 1194
57 1 2 3 644
58 1 2 4 1058
59 1 2 5 984
60 1 3 0 917
61 1 3 1 944
62 1 3 2 740
63 1 3 3 833
64 1 3 4 1045
65 1 3 5 1350
66 1 4 0 1150
67 1 4 1 1187
68 1 4 2 1628
69 1 4 3 737
70 1 4 4 619
71 1 4 5 765
72 1 5 0 1277
73 1 5 1 1371
74 1 5 2 1221
75 1 5 3 883
76 1 5 4 1016
77 1 5 5 1567
78 1 6 0 787
79 1 6 1 955
80 1 6 2 606
81 1 6 3 1029
82 1 6 4 1473
83 1 6 5 842
84 2 0 0 1799
85 2 0 1 1019
86 2 0 2 760
87 2 0 3 701
88 2 0 4 1166
89 2 0 5 1339
90 2 1 0 1516
91 2 1 1 1089
92 2 1 2 1218
93 2 1 3 1021
94 2 1 4 1156
95 2 1 5 972
96 2 2 0 1365
97 2 2 1 589
98 2 2 2 816
99 2 2 3 1207
100 2 2 4 1090
101 2 2 5 1124
102 2 3 0 762
103 2 3 1 974
104 2 3 2 1205
105 2 3 3 1349
106 2 3 4 736
107 2 3 5 1024
108 2 4 0 884
109 2 4 1 1136
110 2 4 2 873
111 2 4 3 769
112 2 4 4 365
113 2 4 5 449
114 2 5 0 667
115 2 5 1 801
116 2 5 2 945
117 2 5 3 1141
118 2 5 4 1401
119 2 5 5 816
120 2 6 0 688
121 2 6 1 1111
122 2 6 2 634
123 2 6 3 778
124 2 6 4 1042
125 2 6 5 749
126 3 0 0 1369
127 3 0 1 1383
128 3 0 2 1230
129 3 0 3 957
130 3 0 4 1255
131 3 0 5 734
132 3 1 0 1041
133 3 1 1 1282
134 3 1 2 1326
135 3 1 3 763
136 3 1 4 942
137 3 1 5 794
138 3 2 0 1155
139 3 2 1 826
140 3 2 2 678
141 3 2 3 1283
142 3 2 4 1190
143 3 2 5 1152
144 3 3 0 1107
145 3 3 1 508
146 3 3 2 900
147 3 3 3 918
148 3 3 4 1485
149 3 3 5 1222
150 3 4 0 690
151 3 4 1 569
152 3 4 2 572
153 3 4 3 637
154 3 4 4 1263
155 3 4 5 802
156 3 5 0 780
157 3 5 1 890
158 3 5 2 1341
159 3 5 3 1210
160 3 5 4 1277
161 3 5 5 769
162 3 6 0 1081
163 3 6 1 1036
164 3 6 2 1173
165 3 6 3 1200
166 3 6 4 1231
167 3 6 5 898
168 4 0 0 800
169 4 0 1 968
170 4 0 2 848
171 4 0 3 1012
172 4 0 4 1225
173 4 0 5 1033
174 4 1 0 1165
175 4 1 1 1487
176 4 1 2 836
177 4 1 3 1388
178 4 1 4 1176
179 4 1 5 1262
180 4 2 0 1123
181 4 2 1 959
182 4 2 2 1198
183 4 2 3 1069
184 4 2 4 1599
185 4 2 5 1182
186 4 3 0 1047
187 4 3 1 1377
188 4 3 2 986
189 4 3 3 1088
190 4 3 4 1516
191 4 3 5 1263
192 4 4 0 922
193 4 4 1 1328
194 4 4 2 987
195 4 4 3 1016
196 4 4 4 1690
197 4 4 5 1442
198 4 5 0 603
199 4 5 1 963
200 4 5 2 905
201 4 5 3 994
202 4 5 4 858
203 4 5 5 744
204 4 6 0 1116
205 4 6 1 1023
206 4 6 2 1233
207 4 6 3 1089
208 4 6 4 919
209 4 6 5 927
