0 0 0 0 1021
1 0 0 1 627
2 0 0 2 794
3 0 0 3 871
4 0 0 4 761
5 0 0 5 633
6 0 1 0 1091
7 0 1 1 698
8 0 1 2 852
9 0 1 3 966
10 0 1 4 720
11 0 1 5 629
12 0 2 0 693
13 0 2 1 924
14 0 2 2 510
15 0 2 3 554
16 0 2 4 773
17 0 2 5 1221
18 0 3 0 925
19 0 3 1 965
20 0 3 2 569
21 0 3 3 515
22 0 3 4 1089
23 0 3 5 1035
24 0 4 0 539
25 0 4 1 898
26 0 4 2 857
27 0 4 3 733
28 0 4 4 606
29 0 4 5 769
30 0 5 0 864
31 0 5 1 1098
32 0 5 2 1366
33 0 5 3 679
34 0 5 4 887
35 0 5 5 767
36 0 6 0 874
37 0 6 1 629
38 0 6 2 680
39 0 6 3 663
40 0 6 4 1099
41 0 6 5 814
42 1 0 0 752
43 1 0 1 528
44 1 0 2 838
45 1 0 3 832
46 1 0 4 590
47 1 0 5 722
48 1 1 0 862
49 1 1 1 1141
50 1 1 2 1130
51 1 1 3 929
52 1 1 4 532
53 1 1 5 564
54 1 2 0 554
55 1 2 1 873
56 1 2 2 894
57 1 2 3 482
58 1 2 4 796
59 1 2 5 743
60 1 3 0 702
61 1 3 1 690
62 1 3 2 566
63 1 3 3 600
64 1 3 4 788
65 1 3 5 999
66 1 4 0 868
67 1 4 1 877
68 1 4 2 1230
69 1 4 3 549
70 1 4 4 448
71 1 4 5 582
72 1 5 0 951
73 1 5 1 1027
74 1 5 2 913
75 1 5 3 652
76 1 5 4 753
77 1 5 5 1213
78 1 6 0 577
79 1 6 1 733
80 1 6 2 457
81 1 6 3 765
82 1 6 4 1127
83 1 6 5 626
84 2 0 0 1360
85 2 0 1 782
86 2 0 2 561
87 2 0 3 528
88 2 0 4 898
89 2 0 5 1007
90 2 1 0 1165
91 2 1 1 825
92 2 1 2 945
93 2 1 3 770
94 2 1 4 894
95 2 1 5 730
96 2 2 0 1045
97 2 2 1 433
98 2 2 2 614
99 2 2 3 919
100 2 2 4 827
101 2 2 5 833
102 2 3 0 560
103 2 3 1 714
104 2 3 2 912
105 2 3 3 1040
106 2 3 4 559
107 2 3 5 781
108 2 4 0 652
109 2 4 1 846
110 2 4 2 655
111 2 4 3 566
112 2 4 4 248
113 2 4 5 323
114 2 5 0 501
115 2 5 1 585
116 2 5 2 708
117 2 5 3 836
118 2 5 4 1064
119 2 5 5 597
120 2 6 0 518
121 2 6 1 814
122 2 6 2 467
123 2 6 3 566
124 2 6 4 790
125 2 6 5 559
126 3 0 0 1042
127 3 0 1 1048
128 3 0 2 908
129 3 0 3 699
130 3 0 4 939
131 3 0 5 528
132 3 1 0 770
133 3 1 1 986
134 3 1 2 989
135 3 1 3 584
136 3 1 4 695
137 3 1 5 605
138 3 2 0 872
139 3 2 1 622
140 3 2 2 501
141 3 2 3 954
142 3 2 4 881
143 3 2 5 866
144 3 3 0 839
145 3 3 1 361
146 3 3 2 647
147 3 3 3 695
148 3 3 4 1103
149 3 3 5 911
150 3 4 0 491
151 3 4 1 426
152 3 4 2 407
153 3 4 3 456
154 3 4 4 932
155 3 4 5 607
156 3 5 0 567
157 3 5 1 686
158 3 5 2 1026
159 3 5 3 910
160 3 5 4 940
161 3 5 5 578
162 3 6 0 821
163 3 6 1 782
164 3 6 2 877
165 3 6 3 918
166 3 6 4 909
167 3 6 5 645
168 4 0 0 577
169 4 0 1 730
170 4 0 2 641
171 4 0 3 746
172 4 0 4 935
173 4 0 5 772
174 4 1 0 890
175 4 1 1 1110
176 4 1 2 613
177 4 1 3 1036
178 4 1 4 872
179 4 1 5 970
180 4 2 0 814
181 4 2 1 718
182 4 2 2 884
183 4 2 3 812
184 4 2 4 1200
185 4 2 5 872
186 4 3 0 793
187 4 3 1 1047
188 4 3 2 708
189 4 3 3 852
190 4 3 4 1136
191 4 3 5 974
192 4 4 0 692
193 4 4 1 1009
194 4 4 2 734
195 4 4 3 789
196 4 4 4 1274
197 4 4 5 1075
198 4 5 0 457
199 4 5 1 716
200 4 5 2 679
201 4 5 3 744
202 4 5 4 627
203 4 5 5 531
204 4 6 0 853
205 4 6 1 790
206 4 6 2 909
207 4 6 3 797
208 4 6 4 681
209 4 6 5 698
