0 0 0 0 366
1 0 0 1 200
2 0 0 2 272
3 0 0 3 317
4 0 0 4 269
5 0 0 5 230
6 0 1 0 402
7 0 1 1 231
8 0 1 2 309
9 0 1 3 337
10 0 1 4 248
11 0 1 5 211
12 0 2 0 253
13 0 2 1 325
14 0 2 2 182
15 0 2 3 239
16 0 2 4 266
17 0 2 5 475
18 0 3 0 355
19 0 3 1 358
20 0 3 2 196
21 0 3 3 169
22 0 3 4 413
23 0 3 5 410
24 0 4 0 188
25 0 4 1 302
26 0 4 2 297
27 0 4 3 257
28 0 4 4 201
29 0 4 5 256
30 0 5 0 295
31 0 5 1 398
32 0 5 2 534
33 0 5 3 245
34 0 5 4 323
35 0 5 5 264
36 0 6 0 320
37 0 6 1 223
38 0 6 2 241
39 0 6 3 209
40 0 6 4 401
41 0 6 5 303
42 1 0 0 248
43 1 0 1 185
44 1 0 2 312
45 1 0 3 287
46 1 0 4 207
47 1 0 5 273
48 1 1 0 318
49 1 1 1 440
50 1 1 2 416
51 1 1 3 323
52 1 1 4 168
53 1 1 5 194
54 1 2 0 193
55 1 2 1 296
56 1 2 2 305
57 1 2 3 149
58 1 2 4 269
59 1 2 5 254
60 1 3 0 235
61 1 3 1 257
62 1 3 2 203
63 1 3 3 224
64 1 3 4 280
65 1 3 5 371
66 1 4 0 317
67 1 4 1 298
68 1 4 2 439
69 1 4 3 201
70 1 4 4 144
71 1 4 5 195
72 1 5 0 379
73 1 5 1 343
74 1 5 2 334
75 1 5 3 227
76 1 5 4 238
77 1 5 5 429
78 1 6 0 195
79 1 6 1 266
80 1 6 2 156
81 1 6 3 277
82 1 6 4 405
83 1 6 5 220
84 2 0 0 505
85 2 0 1 275
86 2 0 2 196
87 2 0 3 185
88 2 0 4 327
89 2 0 5 366
90 2 1 0 446
91 2 1 1 292
92 2 1 2 357
93 2 1 3 264
94 2 1 4 319
95 2 1 5 260
96 2 2 0 418
97 2 2 1 145
98 2 2 2 199
99 2 2 3 318
100 2 2 4 300
101 2 2 5 317
102 2 3 0 197
103 2 3 1 239
104 2 3 2 342
105 2 3 3 380
106 2 3 4 196
107 2 3 5 274
108 2 4 0 216
109 2 4 1 291
110 2 4 2 233
111 2 4 3 191
112 2 4 4 76
113 2 4 5 105
114 2 5 0 161
115 2 5 1 204
116 2 5 2 248
117 2 5 3 301
118 2 5 4 408
119 2 5 5 204
120 2 6 0 188
121 2 6 1 288
122 2 6 2 166
123 2 6 3 208
124 2 6 4 272
125 2 6 5 187
126 3 0 0 389
127 3 0 1 381
128 3 0 2 321
129 3 0 3 251
130 3 0 4 375
131 3 0 5 193
132 3 1 0 274
133 3 1 1 371
134 3 1 2 354
135 3 1 3 220
136 3 1 4 262
137 3 1 5 197
138 3 2 0 317
139 3 2 1 217
140 3 2 2 184
141 3 2 3 338
142 3 2 4 304
143 3 2 5 324
144 3 3 0 302
145 3 3 1 120
146 3 3 2 219
147 3 3 3 228
148 3 3 4 407
149 3 3 5 322
150 3 4 0 169
151 3 4 1 152
152 3 4 2 146
153 3 4 3 157
154 3 4 4 338
155 3 4 5 224
156 3 5 0 183
157 3 5 1 241
158 3 5 2 341
159 3 5 3 319
160 3 5 4 339
161 3 5 5 187
162 3 6 0 295
163 3 6 1 266
164 3 6 2 341
165 3 6 3 321
166 3 6 4 339
167 3 6 5 259
168 4 0 0 182
169 4 0 1 237
170 4 0 2 223
171 4 0 3 275
172 4 0 4 323
173 4 0 5 285
174 4 1 0 308
175 4 1 1 396
176 4 1 2 192
177 4 1 3 368
178 4 1 4 312
179 4 1 5 366
180 4 2 0 277
181 4 2 1 265
182 4 2 2 324
183 4 2 3 296
184 4 2 4 424
185 4 2 5 313
186 4 3 0 291
187 4 3 1 386
188 4 3 2 248
189 4 3 3 340
190 4 3 4 416
191 4 3 5 381
192 4 4 0 253
193 4 4 1 386
194 4 4 2 267
195 4 4 3 284
196 4 4 4 448
197 4 4 5 391
198 4 5 0 163
199 4 5 1 236
200 4 5 2 211
201 4 5 3 256
202 4 5 4 229
203 4 5 5 186
204 4 6 0 313
205 4 6 1 248
206 4 6 2 319
207 4 6 3 291
208 4 6 4 219
209 4 6 5 238
