0 0 0 0 544
1 0 0 1 319
2 0 0 2 447
3 0 0 3 469
4 0 0 4 411
5 0 0 5 332
6 0 1 0 576
7 0 1 1 367
8 0 1 2 456
9 0 1 3 524
10 0 1 4 402
11 0 1 5 339
12 0 2 0 379
13 0 2 1 474
14 0 2 2 251
15 0 2 3 314
16 0 2 4 420
17 0 2 5 621
18 0 3 0 485
19 0 3 1 525
20 0 3 2 308
21 0 3 3 274
22 0 3 4 580
23 0 3 5 531
24 0 4 0 283
25 0 4 1 473
26 0 4 2 448
27 0 4 3 404
28 0 4 4 329
29 0 4 5 387
30 0 5 0 439
31 0 5 1 578
32 0 5 2 738
33 0 5 3 369
34 0 5 4 468
35 0 5 5 419
36 0 6 0 484
37 0 6 1 327
38 0 6 2 384
39 0 6 3 344
40 0 6 4 561
41 0 6 5 448
42 1 0 0 404
43 1 0 1 267
44 1 0 2 474
45 1 0 3 428
46 1 0 4 319
47 1 0 5 407
48 1 1 0 463
49 1 1 1 608
50 1 1 2 620
51 1 1 3 474
52 1 1 4 288
53 1 1 5 297
54 1 2 0 298
55 1 2 1 483
56 1 2 2 461
57 1 2 3 263
58 1 2 4 428
59 1 2 5 400
60 1 3 0 383
61 1 3 1 377
62 1 3 2 331
63 1 3 3 321
64 1 3 4 427
65 1 3 5 530
66 1 4 0 469
67 1 4 1 459
68 1 4 2 651
69 1 4 3 298
70 1 4 4 242
71 1 4 5 312
72 1 5 0 523
73 1 5 1 564
74 1 5 2 502
75 1 5 3 349
76 1 5 4 399
77 1 5 5 660
78 1 6 0 309
79 1 6 1 400
80 1 6 2 241
81 1 6 3 400
82 1 6 4 602
83 1 6 5 342
84 2 0 0 698
85 2 0 1 420
86 2 0 2 283
87 2 0 3 292
88 2 0 4 467
89 2 0 5 521
90 2 1 0 629
91 2 1 1 461
92 2 1 2 508
93 2 1 3 409
94 2 1 4 447
95 2 1 5 395
96 2 2 0 577
97 2 2 1 242
98 2 2 2 347
99 2 2 3 513
100 2 2 4 434
101 2 2 5 456
102 2 3 0 309
103 2 3 1 367
104 2 3 2 476
105 2 3 3 537
106 2 3 4 284
107 2 3 5 415
108 2 4 0 354
109 2 4 1 436
110 2 4 2 355
111 2 4 3 313
112 2 4 4 122
113 2 4 5 194
114 2 5 0 274
115 2 5 1 321
116 2 5 2 376
117 2 5 3 430
118 2 5 4 564
119 2 5 5 350
120 2 6 0 284
121 2 6 1 444
122 2 6 2 266
123 2 6 3 311
124 2 6 4 441
125 2 6 5 320
126 3 0 0 527
127 3 0 1 536
128 3 0 2 488
129 3 0 3 386
130 3 0 4 488
131 3 0 5 298
132 3 1 0 414
133 3 1 1 511
134 3 1 2 529
135 3 1 3 311
136 3 1 4 386
137 3 1 5 348
138 3 2 0 484
139 3 2 1 317
140 3 2 2 268
141 3 2 3 492
142 3 2 4 458
143 3 2 5 482
144 3 3 0 446
145 3 3 1 190
146 3 3 2 344
147 3 3 3 357
148 3 3 4 610
149 3 3 5 497
150 3 4 0 249
151 3 4 1 234
152 3 4 2 214
153 3 4 3 258
154 3 4 4 511
155 3 4 5 331
156 3 5 0 308
157 3 5 1 365
158 3 5 2 559
159 3 5 3 497
160 3 5 4 490
161 3 5 5 326
162 3 6 0 428
163 3 6 1 421
164 3 6 2 485
165 3 6 3 498
166 3 6 4 462
167 3 6 5 352
168 4 0 0 299
169 4 0 1 404
170 4 0 2 337
171 4 0 3 394
172 4 0 4 506
173 4 0 5 410
174 4 1 0 472
175 4 1 1 590
176 4 1 2 338
177 4 1 3 564
178 4 1 4 478
179 4 1 5 523
180 4 2 0 456
181 4 2 1 379
182 4 2 2 460
183 4 2 3 458
184 4 2 4 662
185 4 2 5 446
186 4 3 0 422
187 4 3 1 543
188 4 3 2 375
189 4 3 3 477
190 4 3 4 605
191 4 3 5 544
192 4 4 0 390
193 4 4 1 527
194 4 4 2 378
195 4 4 3 433
196 4 4 4 697
197 4 4 5 527
198 4 5 0 251
199 4 5 1 375
200 4 5 2 357
201 4 5 3 399
202 4 5 4 336
203 4 5 5 289
204 4 6 0 463
205 4 6 1 433
206 4 6 2 498
207 4 6 3 428
208 4 6 4 374
209 4 6 5 359
