#OK
#SQL= select x,y,z, np, log10(mass) from Bolshoi..FOF where snapnum=117  and  x between 0.0 and 46.0 and y between 105.0 and 140.0 and z between 82.0 and 123.0 order by mass desc
#MAXROWS UNLIMITED
#QUERYTIMEOUT 1400 sec
#DATE 2013-01-04 16:09:49.889 CET
#QUERYTIME 1035 millisec
#COLUMN 1 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 2 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 3 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 5 name= JDBC_TYPE=8 JDBC_TYPENAME=float
x,y,z,np,
27.307205,126.95799,100.101036,31288,12.632175759118377
14.452827,132.45825,88.34342,15878,12.337593028595144
41.726254,115.399216,92.125534,14840,12.308231361917489
35.187473,123.42173,90.3714,12918,12.247992905599492
33.83142,108.49139,94.44605,10301,12.149677802137404
34.0151,118.02218,94.302315,9900,12.132432610216311
39.097004,115.9324,93.08134,9638,12.120784464708008
23.345238,122.15535,94.706245,8748,12.078706885560166
16.140076,137.41179,82.870384,8734,12.078010670534377
31.57656,120.36104,91.4395,8331,12.05749492206962
33.371952,119.78724,91.585495,8320,12.056920092397682
28.413603,127.23115,104.008354,8275,12.054567101508535
25.791365,134.67004,100.65695,8271,12.054356399846114
27.919094,122.93378,86.772415,7557,12.01514589578596
33.8183,120.64027,92.08118,7435,12.008080407216662
33.631577,119.13806,93.60861,6879,11.97432328145121
31.32034,123.926476,103.133995,6850,11.972488876287022
15.404624,133.2843,121.26571,6807,11.969754074251535
35.37492,124.27795,89.30605,6786,11.968411946223481
39.264843,112.33263,85.97868,6557,11.953503573932174
42.395363,135.35773,85.439804,6450,11.946357933396524
0.889575,131.05981,122.01269,6392,11.942434693208105
42.91028,120.29294,87.56993,6135,11.924612643308928
21.142622,138.99634,83.68478,5855,11.904324891285844
42.36099,137.62656,84.55872,5354,11.865476484201054
25.349909,135.53325,101.417595,5202,11.852968296213614
23.24352,107.75608,98.50692,4984,11.834376198717928
26.32736,135.79274,100.94499,4912,11.828056379030139
13.33286,132.90709,122.891655,4905,11.82743710835905
5.086956,111.872,107.34059,4828,11.820565302292218
26.19762,127.02798,101.13443,4757,11.814131005426432
6.512146,121.37425,103.85867,4672,11.80630074247713
29.833813,117.91919,86.86782,4645,11.803784087883429
16.01489,119.25118,103.61603,4587,11.798326704885904
30.173958,133.86243,120.584755,4562,11.795953685851039
9.527805,111.29149,115.292786,4490,11.789044545778545
6.441984,121.59628,104.325584,4472,11.787299623478754
24.658455,127.801575,86.5146,4374,11.777676889896185
26.556208,127.171326,99.60055,4223,11.762418943527502
11.286026,135.49133,96.72095,4210,11.761080191824929
14.38477,112.69054,110.45245,4187,11.75870076062679
23.468899,125.86825,97.718506,4072,11.746606180031163
34.71433,126.421745,103.963234,4039,11.743072127663883
41.455917,114.486885,90.2778,3857,11.723047467875872
36.43888,112.24054,100.36889,3857,11.723047467875872
14.887458,131.98677,88.30603,3800,11.71658173084324
31.755724,133.42749,105.71532,3716,11.706873896004248
25.979147,124.27778,86.228714,3682,11.702881841954254
43.20209,114.9059,92.366844,3650,11.699090721256367
26.604074,122.61053,101.98983,3643,11.698257186729723
35.38825,123.896,89.747925,3637,11.697541428570553
12.530822,122.33115,112.19885,3607,11.69394402935508
24.740313,124.59084,92.916466,3491,11.679747608042307
45.474003,124.13135,106.06127,3430,11.672092325424922
8.313839,130.96228,114.656166,3427,11.671712369424677
11.424705,122.62438,114.832375,3406,11.66904244457106
45.800545,128.76668,109.61339,3348,11.661583647450152
12.616696,126.31185,93.13748,3315,11.657281562796834
43.63459,138.32985,86.71227,3307,11.656232389281136
31.567179,120.365135,90.946724,3306,11.656101064197696
2.999579,125.10981,122.82389,3305,11.655969730815443
43.373974,134.3991,109.1507,3244,11.64787860134655
18.75029,108.35416,110.2422,3227,11.645597141952013
39.00778,134.46255,89.683105,3204,11.642490232563418
13.293646,131.66475,82.024864,3203,11.642354684925678
33.047626,125.61466,105.5608,3189,11.640452627578394
11.93259,112.20895,112.905495,3154,11.635659629927876
12.724168,133.19214,91.19753,3151,11.635246441651509
32.140354,120.247635,91.11764,3117,11.630534648788739
38.03508,139.625,97.58459,3028,11.617953890496112
25.619804,126.07984,99.58806,2999,11.613774172471354
37.728382,128.81607,88.46271,2992,11.612759488768434
44.241074,128.17943,97.03487,2976,11.610431260718002
38.17665,134.83655,90.94044,2955,11.607355284675828
10.874441,105.53523,103.47618,2954,11.60720831334974
2.164778,128.4018,107.31265,2934,11.604258464261797
45.858097,128.76341,101.1188,2857,11.592708471486699
43.64291,124.89907,89.92044,2842,11.59042270079157
42.35929,117.30092,92.60371,2827,11.588123733862874
6.610651,134.5562,120.96887,2817,11.586585049970969
27.303545,119.269424,92.198265,2798,11.583645299113662
16.946724,116.42802,103.793564,2784,11.581467233851384
43.835506,135.65791,91.71049,2733,11.573437913553446
15.690063,123.393745,96.30297,2720,11.571367549909182
32.756966,119.850525,91.15389,2692,11.566873334067157
13.532064,114.18229,101.07183,2675,11.56412137217912
32.047985,133.78629,105.44862,2665,11.562495091356185
12.412658,105.45599,113.79348,2613,11.553937602977006
27.8651,128.76732,98.73476,2612,11.553771391919105
14.876959,116.17028,107.63469,2606,11.552772827364057
37.684418,130.04749,88.5788,2601,11.55193889949458
3.036509,132.73639,121.34661,2589,11.549929751622388
14.822568,133.28246,122.08948,2581,11.548585955481224
3.227134,133.76996,120.86217,2569,11.546562412531175
24.383217,128.32286,86.27806,2550,11.543337815738827
31.028946,136.44351,119.87379,2473,11.530022888302494
45.962887,126.57965,105.07298,2469,11.529318669117837
32.736633,126.19428,106.033775,2468,11.529142761885614
22.342257,107.6466,84.268875,2445,11.525077232373276
11.099842,120.50216,122.912445,2443,11.524721891770032
30.253273,127.156006,112.86482,2441,11.524366260188309
25.050886,127.14095,99.08037,2410,11.5188151961937
30.462439,117.561005,90.940346,2403,11.517552165861497
30.245977,125.26843,100.33578,2390,11.515196710896891
36.751457,109.2899,113.30081,2382,11.513739489809732
30.645319,131.669,117.40777,2373,11.512095771125114
34.677654,118.72315,89.66114,2364,11.510445807647713
20.420341,119.01853,96.44895,2358,11.509342353849098
34.71513,115.680725,94.94671,2332,11.504526570755752
32.592365,128.05775,99.336136,2318,11.501911956101967
28.16583,127.287056,87.456894,2293,11.497202011633842
43.55414,112.9546,118.70384,2283,11.495304211078215
34.824165,118.5171,89.375694,2269,11.492633307767992
45.053413,128.96971,112.1107,2267,11.492250392621777
37.320354,112.62939,108.02089,2261,11.491098239297228
42.638786,138.73041,84.561295,2236,11.486270324530363
14.803683,132.51323,88.95003,2228,11.48471400409599
34.33163,110.34273,103.678604,2220,11.483150636173876
29.245203,118.47835,86.3546,2203,11.47981277445763
43.389767,139.07867,84.55813,2175,11.474257079170691
15.954835,120.242134,103.688484,2172,11.473657732319058
30.09109,121.140236,91.29854,2157,11.470648576166568
25.634916,122.57334,92.50885,2157,11.470648576166568
31.644604,133.19348,106.59987,2081,11.455070311507736
45.683918,131.91145,95.779274,2077,11.454234909030413
44.989292,139.25414,98.47822,2067,11.45213926982062
19.662369,112.40269,83.19459,2059,11.450453893463925
35.134365,109.92035,95.04056,2050,11.448551754637663
33.04921,112.022964,102.37995,2050,11.448551754637663
14.583301,118.076775,104.07829,2047,11.447915835588487
35.842056,112.76836,98.25017,2045,11.447491371660643
11.967924,110.47545,90.10909,2023,11.442794783731854
11.89396,131.64531,89.79419,2016,11.441288122107615
43.172905,105.59378,113.38272,2001,11.438045266720328
34.714584,119.63743,90.57354,1991,11.435869832164315
19.454748,120.785736,103.917885,1991,11.435869832164315
43.7745,121.421,90.9117,1980,11.43346259538966
31.916157,123.66779,104.30911,1962,11.429497104980442
42.34518,136.93776,84.86741,1953,11.427500711739325
35.87272,139.59904,120.97909,1950,11.426833211614062
17.177689,123.0596,121.8082,1944,11.425495098950028
29.110262,117.300995,89.27468,1925,11.421228685983822
24.661928,124.03972,93.00447,1919,11.419873166058938
13.714334,105.47654,82.31313,1915,11.41896713895572
43.303425,138.36598,85.608376,1912,11.41828638284158
31.207771,123.892624,82.82061,1877,11.41026252110715
24.376377,122.004524,84.73135,1870,11.408640137863351
10.255349,123.02036,83.46034,1860,11.406311899249534
10.395222,129.02217,106.82578,1832,11.399723889278523
20.290653,136.87505,92.85471,1812,11.394955733770264
37.932022,136.69446,120.26569,1812,11.394955733770264
32.323307,126.81032,106.826385,1790,11.389651516231512
29.691494,117.11341,90.24635,1790,11.389651516231512
12.950768,139.14569,86.76757,1784,11.388193594368241
24.870539,135.80284,101.993416,1778,11.386730761787241
15.936499,106.24883,98.24716,1778,11.386730761787241
34.976845,112.56017,99.60584,1756,11.381322694294694
41.603874,123.881165,88.773895,1751,11.380084552853074
