#OK
#SQL= select x,y,z, np, log10(mass) from Bolshoi..FOF where snapnum=117  and  x between 0.0 and 46.0 and y between 0.0 and 35.0 and z between 82.0 and 123.0 order by mass desc
#MAXROWS UNLIMITED
#QUERYTIMEOUT 1400 sec
#DATE 2013-01-04 16:05:10.643 CET
#QUERYTIME 2246 millisec
#COLUMN 1 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 2 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 3 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 5 name= JDBC_TYPE=8 JDBC_TYPENAME=float
x,y,z,np,
34.88336,10.938423,122.22236,31650,12.63717138671908
20.609533,3.983713,115.79726,25358,12.5409135597665
32.869965,18.615902,119.31429,21240,12.463952684775466
0.575428,24.751196,121.92117,19344,12.423344212004693
26.475822,6.57883,114.38214,18764,12.410124054318647
22.475931,12.806929,87.46641,16626,12.35758613508485
43.274,13.151688,88.15336,16035,12.341867604174512
30.467937,32.26617,121.66618,15538,12.328194030767248
44.616287,4.170397,104.2545,15340,12.322624443717654
33.31465,22.124409,107.84493,15037,12.313959981565162
42.073048,29.86284,99.83373,14667,12.30313986604625
21.933292,8.274716,87.04248,13315,12.261139115266202
12.344844,3.185777,118.56974,12469,12.232630223976802
45.25933,17.063993,107.63563,11932,12.213512428104975
45.40919,12.200439,89.804474,11386,12.193169132823131
45.688187,6.289103,103.52365,10268,12.148284828277909
40.69661,4.658498,107.57617,9851,12.130279092136666
10.30789,28.735563,100.567215,9383,12.109139663879468
21.859766,4.481502,115.924286,8894,12.085896805749144
23.626122,20.079924,87.15302,8556,12.069068422400365
19.40079,15.572156,109.610504,8384,12.060248220607269
32.242897,22.028072,107.90923,7622,12.018866855060487
24.006758,14.726855,122.96026,7497,12.011684598673442
32.896286,7.825414,114.75295,7488,12.011164293954945
34.273697,2.096106,121.25651,7438,12.008255147566823
5.203904,27.03657,107.19303,7167,11.99213537371577
21.708836,11.342139,86.29148,6992,11.981399498002856
4.253137,8.717607,85.942535,6357,11.94005056073918
14.844084,27.500046,100.93363,6282,11.93489621987569
4.022994,26.839247,102.066666,6159,11.926308487635453
31.433836,0.345454,116.75081,6069,11.91991554218331
30.193516,0.436124,120.6833,6063,11.919485526625483
14.505972,34.076073,97.414894,5969,11.912699666226692
6.225218,17.857853,113.89663,5924,11.909413215281813
4.726392,7.15087,89.14025,5763,11.89744672200009
30.894705,0.504999,109.72551,5594,11.884520669225523
18.90002,12.777356,108.55328,5586,11.883899236083584
43.054783,11.282207,106.74231,5478,11.875420122520184
35.489937,10.217901,122.77709,5390,11.868386967816251
43.58102,3.63486,104.220604,5365,11.866367684852127
31.155098,30.161303,117.827515,5220,11.85446881430299
13.788709,28.7054,99.10887,5214,11.853969416617996
41.628384,29.333729,102.02817,5160,11.84944767886035
43.251698,34.380127,99.97567,5045,11.839659027401023
0.29441,25.044067,98.174835,4958,11.832104457867606
34.92128,21.00647,97.148476,4788,11.81695218615956
18.053686,17.386135,110.83678,4691,11.808063708756604
13.149559,14.545516,103.69342,4622,11.801627998746268
2.256448,27.4634,116.62072,4515,11.791456249442748
40.413754,3.709712,108.69201,4486,11.788657581044411
16.185427,1.781556,86.42722,4481,11.788173308636772
38.54109,19.382648,94.3952,4288,11.76905294385089
31.530962,2.425511,121.04127,4285,11.76874906531221
45.49317,13.261098,99.941025,4268,11.767022215497745
44.504124,4.103809,106.566605,4226,11.762727331296462
23.301035,1.669424,115.00083,4214,11.76149256272583
36.511288,14.443746,117.744545,4174,11.757350480174683
11.45209,28.1713,100.4235,4108,11.750428954949712
43.71548,21.601757,111.50809,4062,11.745537730883038
30.42792,2.193898,112.54214,4049,11.74414583160791
15.04751,22.189226,93.23829,4048,11.744038601112965
27.623762,4.878942,117.14604,4031,11.742211207931733
1.528933,34.212402,111.601074,3974,11.736025788711064
31.1923,9.374587,113.94041,3969,11.735479136446278
41.927,8.09549,122.5878,3956,11.734054569944318
43.855843,6.578717,114.27817,3882,11.725853673037289
20.238995,10.435336,85.845345,3868,11.724284880491767
19.784071,10.273014,112.51194,3852,11.72248419536629
5.550117,28.442598,115.521904,3838,11.72090316172292
5.678711,27.261837,103.080666,3694,11.704294671924037
33.832687,23.23241,97.88509,3691,11.703941909157235
10.578557,4.993845,116.41084,3654,11.699566325652196
45.659893,4.655163,103.78049,3648,11.698852723599364
19.474438,16.271748,109.75631,3633,11.697063628856604
2.39829,9.658037,105.065445,3593,11.692255426151517
42.430714,10.908223,105.53283,3462,11.676125449458658
0.200151,32.453365,102.661995,3410,11.669552100531504
9.796923,1.414428,107.62826,3401,11.668404562933913
31.92986,18.13268,117.1183,3367,11.664040868591794
30.450691,28.461779,100.864204,3359,11.663007948070506
43.96197,30.975039,120.84661,3344,11.661064548343607
34.247887,1.886197,120.59718,3245,11.64801243609697
16.195786,30.957745,99.12793,3238,11.647074757650744
2.392888,28.662575,102.734215,3214,11.643844356613847
24.310522,33.113476,99.629814,3192,11.64086089456719
18.739937,14.404389,90.45024,3187,11.640180214482841
36.586514,3.007686,98.34066,3140,11.63372795759978
32.385593,16.571161,122.06453,3129,11.632204145627387
44.571106,0.320891,120.805565,3113,11.629977087596592
20.795528,8.932603,87.24812,3047,11.620671038882518
44.919086,17.619473,107.56603,3041,11.619814115342791
40.294346,30.737814,91.63121,2990,11.612469133246107
8.303943,32.664783,82.239716,2945,11.60588336370006
45.333656,9.183049,105.368095,2935,11.604406437085395
8.465849,30.9089,93.45094,2932,11.603962367276745
11.106578,10.269777,113.177795,2927,11.603221275884964
30.172258,27.082384,106.55203,2922,11.602478882170493
3.667945,18.919287,89.2608,2921,11.602330251018085
38.629707,1.491127,112.47163,2918,11.601882984359543
25.805506,5.579779,115.4485,2917,11.601734149094575
40.14979,30.17859,92.017334,2904,11.59979467043595
38.610508,19.01998,82.704926,2902,11.599495513339782
27.397793,1.366547,115.29133,2902,11.599495513339782
18.681612,12.407311,90.20153,2899,11.599046426784598
0.042276,27.552444,118.62013,2891,11.597846491557025
40.286583,29.078545,99.79608,2857,11.592708471486699
21.376131,9.520534,118.372345,2834,11.589197603774892
8.080685,33.246113,93.65005,2822,11.587355091753018
3.534235,3.037345,98.40736,2779,11.580686671847637
24.902271,23.149326,106.44417,2768,11.578964518675196
40.397842,17.95992,107.26401,2743,11.57502380306455
15.622816,25.92589,87.65741,2737,11.574072941692135
14.623899,34.262962,89.0849,2731,11.57312003192655
35.664593,26.406055,96.48916,2727,11.572483569800188
9.052732,7.200808,108.18813,2723,11.57184621170489
45.752888,8.17937,104.003006,2713,11.570247468038344
29.514454,10.724451,94.16142,2681,11.565095410936715
1.256362,34.77975,115.226105,2679,11.564771361692346
15.35761,25.658434,88.26838,2665,11.562495091356185
38.527725,12.10869,95.01953,2660,11.561679642012228
4.351038,34.843506,99.88151,2656,11.56102621743531
1.359211,33.1999,110.03885,2611,11.553605117225363
45.15671,20.84334,112.28516,2611,11.553605117225363
32.665554,16.42287,121.141365,2608,11.553105950663854
33.833073,22.960606,121.9956,2601,11.55193889949458
22.556253,13.475802,90.94727,2584,11.549090341302758
38.10636,6.972473,106.22798,2581,11.548585955481224
43.1315,3.431073,104.33214,2568,11.54639335421943
44.880978,9.359197,105.91692,2551,11.543508067443653
5.02238,34.74321,84.31986,2541,11.541802580404385
36.824276,29.205593,96.125404,2536,11.540947298253654
0.04138,25.141586,97.85527,2528,11.539575374740801
28.292852,10.374533,93.38579,2516,11.537509308447339
30.761387,20.201479,101.57772,2509,11.536298282464406
34.254894,17.497482,116.7273,2506,11.535778810073422
43.46594,6.227381,114.006035,2476,11.530549287148332
7.901974,19.00293,92.97722,2473,11.530022888302494
3.39867,10.690681,102.82363,2457,11.527203149736458
30.927977,16.55704,122.362236,2456,11.527026383366158
12.607193,1.674017,90.67734,2453,11.526495652160571
33.122345,31.080122,111.60907,2451,11.526141470690652
40.212143,26.498722,103.18107,2448,11.525609656308653
35.581387,20.640028,97.69734,2416,11.519894914580034
2.217956,6.543448,83.26101,2402,11.517371426553785
38.365707,32.744343,113.995964,2395,11.51610418427133
