#OK
#SQL= select x,y,z, np, log10(mass) from Bolshoi..FOF where snapnum=117  and  x between 138.0 and 184.0 and y between 0.0 and 35.0 and z between 164.0 and 205.0 order by mass desc
#MAXROWS UNLIMITED
#QUERYTIMEOUT 1400 sec
#DATE 2013-01-04 16:38:52.988 CET
#QUERYTIME 448 millisec
#COLUMN 1 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 2 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 3 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 5 name= JDBC_TYPE=8 JDBC_TYPENAME=float
x,y,z,np,
146.0036,26.363722,176.8115,82383,13.052636256652326
141.77867,28.851055,176.98944,48973,12.826754880681623
138.9563,31.583391,170.80482,29818,12.611277101643259
156.53491,18.134941,199.00934,26681,12.563000232963372
160.72525,7.924465,196.52951,25262,12.539265599404684
150.65868,3.07827,170.58492,25208,12.538336164963006
163.05418,5.358775,192.1884,23061,12.499676081067578
152.18944,24.581053,183.4308,20770,12.454234879028386
153.56358,28.691181,189.24245,20466,12.447830661358536
143.41858,27.009005,164.83096,19395,12.424487967828624
147.03885,21.689678,178.42116,18729,12.409312499322223
153.12772,22.700611,188.73549,15047,12.314248643367003
174.35176,9.049672,191.99208,14959,12.311700882853136
145.3588,26.915203,172.72581,14724,12.304824308235872
139.46478,30.25222,173.00558,13441,12.265230666846069
145.15213,0.012846,191.5448,13206,12.257570591641489
149.26125,24.22652,174.70169,13017,12.251309652347864
143.6358,31.408564,177.07388,12308,12.226986349678379
182.57834,17.535452,191.58963,11312,12.190337297845424
141.51524,3.732694,179.34296,11088,12.181652113561684
140.98605,32.177105,191.70139,11086,12.181572077927676
140.91826,32.33341,175.5072,11014,12.178743921414
144.9914,29.22966,170.57314,10827,12.171305132528293
142.80463,26.902655,167.02599,10518,12.158730280794144
175.44914,5.44809,191.58125,10015,12.137449058560343
173.96797,10.416792,189.9434,9254,12.103126110138348
144.15688,34.295383,179.60661,9117,12.096649352730312
162.82063,6.609162,191.10849,8924,12.087358985088606
152.61664,23.151016,182.50278,8918,12.08706411984594
154.29391,10.087482,190.5782,8902,12.086285061386452
156.66826,27.74995,175.55368,8843,12.083398708611456
156.98206,31.263336,170.5999,8185,12.049818617546778
138.31355,12.169242,172.46526,8167,12.04886114271906
149.40526,20.242126,181.72498,8091,12.044802304391794
169.12285,9.412422,189.49438,7976,12.03858439570575
158.65132,16.287663,183.3397,7929,12.03601775064371
145.4994,26.904554,173.45631,7770,12.027219108249836
