#OK
#SQL= select x,y,z, np, log10(mass) from Bolshoi..FOF where snapnum=117  and  x between 92.0 and 138.0 and y between 0.0 and 35.0 and z between 164.0 and 205.0 order by mass desc
#MAXROWS UNLIMITED
#QUERYTIMEOUT 1400 sec
#DATE 2013-01-04 16:27:42.986 CET
#QUERYTIME 390 millisec
#COLUMN 1 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 2 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 3 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 5 name= JDBC_TYPE=8 JDBC_TYPENAME=float
x,y,z,np,
110.13611,13.990937,195.89053,45103,12.791003928964585
133.55597,14.862658,164.68654,26209,12.555248062402043
96.85938,17.18713,177.10612,23620,12.510078295280993
126.60714,18.140514,198.87006,20367,12.445725608698925
137.65483,32.336826,170.71236,18057,12.393443592305081
134.5821,12.341071,165.139,15481,12.326597996498853
100.76972,3.233656,183.71811,14404,12.295281141511161
130.89725,27.375174,192.39049,13774,12.275859359192792
127.40829,18.027924,194.84581,13738,12.274721129249086
109.512115,13.577707,196.50847,13246,12.258883809112229
136.47237,32.685333,171.27873,13206,12.257570591641489
128.42944,12.257052,192.16365,12661,12.239266947268304
133.99126,13.719395,164.28316,12276,12.225854398254404
127.93901,17.750069,190.33548,12111,12.219977249040115
100.393585,6.834713,194.30438,11833,12.20989286169083
111.973076,12.341647,196.42401,11668,12.203794140422538
124.97283,17.72425,200.458,10709,12.16654853277112
124.93309,17.07652,191.9382,10320,12.150477070703456
109.911316,14.134616,196.67384,10279,12.14874758832636
119.49405,28.10043,179.81805,9925,12.133529341605565
129.23222,18.073463,186.52719,9652,12.121415382256593
126.623505,11.669258,193.82085,9168,12.099072636442664
94.910904,7.231808,178.60893,8994,12.090751697944565
137.96948,13.998949,171.95631,8855,12.083986101298407
114.13067,11.682549,198.88194,8798,12.081181611536863
135.86543,22.822094,173.18286,8645,12.07356438755016
98.869026,9.049005,190.85097,6877,11.974197016080199
136.09854,10.496633,167.24232,6666,11.960663377647029
130.20131,20.661888,181.72662,6542,11.952508626230339
93.510826,14.830051,177.30403,6372,11.941073939495128
134.0945,28.095846,171.68777,6316,11.93724046965687
128.24763,17.781097,196.15189,6312,11.936965381766873
118.54089,31.368769,167.32149,6268,11.933926930811914
131.47699,17.01298,191.0745,6086,11.921130110746988
108.38427,26.14697,188.87796,5998,11.914804722224655
127.136345,17.90378,198.10536,5992,11.914370133736487
125.65734,12.545803,194.36745,5976,11.913208579135384
133.35425,23.211887,174.19177,5905,11.90801830395303
96.706696,15.575612,180.0378,5729,11.894876856860975
111.97684,10.135398,195.96626,5720,11.89419418843902
128.90009,16.184935,174.07086,5683,11.891375765325723
113.0407,21.387735,191.23051,5666,11.890074901823576
115.0963,11.086665,198.30548,5666,11.890074901823576
105.13743,3.753747,188.0625,5663,11.889844947747113
125.981384,21.817108,195.40987,5613,11.885992963384535
117.3759,31.32018,166.47748,5542,11.880464880365187
128.1138,15.116879,175.43695,5507,11.87771335997749
135.68523,34.85258,167.7864,5491,11.876449358438133
137.54665,12.151519,171.00787,5483,11.87581629742959
135.72115,11.176734,166.69666,5443,11.872636350910032
94.04291,19.165352,177.73618,5441,11.872476767460734
98.81023,0.144198,192.74428,5344,11.86466473294958
126.91462,21.257837,191.74803,5265,11.858196597035217
108.60392,12.468583,196.68721,5261,11.857866575098484
127.38263,15.206635,198.48404,5220,11.85446881430299
106.35955,30.76081,168.17772,5202,11.852968296213614
120.63982,28.996065,180.12093,5009,11.83654941690209
95.47681,21.111794,190.68094,4996,11.835420389724662
106.941284,29.288694,201.34265,4929,11.829557215869166
94.734375,15.233691,185.65254,4921,11.828851240620214
125.04181,29.183529,171.17204,4918,11.828586420209698
134.56374,5.455592,191.24184,4826,11.820385386592612
127.24384,17.72541,196.57129,4819,11.819755115591931
130.00352,14.874496,190.55214,4713,11.810095353292468
137.67462,31.998077,166.31688,4660,11.805184044230353
113.22934,30.099379,198.96072,4651,11.804344621004628
92.866585,21.182373,178.78192,4519,11.79184077559165
108.80031,17.620474,197.69186,4508,11.790781840244888
132.03914,26.524406,191.4222,4502,11.790203513928555
128.98491,28.876163,196.37175,4490,11.789044545778545
97.768875,18.09637,178.13664,4470,11.787105382032461
133.70705,27.818493,171.80562,4448,11.784963019272606
137.36702,12.463291,170.335,4398,11.780053626332426
109.75797,13.234754,195.0039,4392,11.779460826046712
129.87756,19.632322,184.24448,4375,11.77777612927051
115.13688,20.294752,193.46317,4265,11.766716912217907
125.57966,16.857058,191.43938,4149,11.754741904607014
98.83619,7.789349,192.59213,4019,11.740915844662133
110.78045,25.129864,200.6548,4004,11.739292212890277
121.15872,29.776247,180.11455,3986,11.737335797796673
101.93129,5.222224,179.82072,3956,11.734054569944318
115.99877,13.196739,197.70523,3916,11.729640950494014
130.26642,21.256731,173.0632,3914,11.72941912351346
132.78058,29.955593,189.87877,3885,11.726189112585855
135.52757,12.758209,174.244,3867,11.724172604818001
95.76016,0.835768,185.52931,3828,11.71977032541564
129.54575,20.323895,183.17223,3774,11.713599728170719
104.27848,1.15186,190.40166,3713,11.706523194917823
101.28109,34.1119,188.80101,3678,11.702409856587124
129.02182,18.140509,187.14218,3674,11.701937357714563
99.619576,2.052975,182.75082,3598,11.692859244453729
137.28098,32.295444,171.63406,3587,11.691529699536
124.2126,21.385721,191.62117,3572,11.689709216349097
103.49966,26.691696,195.23012,3564,11.688735642508608
129.7337,27.881714,192.68622,3550,11.687026596989694
132.26187,18.809223,164.32053,3525,11.683957023532647
111.606926,6.97095,196.42744,3456,11.675372268315602
114.506584,19.921343,193.39948,3429,11.671965710356393
110.44268,18.099686,197.29716,3416,11.670316376890378
107.06167,6.01389,195.84056,3414,11.670062071726509
125.52792,13.899282,197.17018,3413,11.669934863281235
133.58253,23.125893,172.93127,3351,11.661972565006025
102.41209,0.705212,189.25624,3344,11.661064548343607
95.68913,22.125084,190.61937,3333,11.659633849386472
111.211586,27.459274,186.37938,3324,11.65845883001848
96.44719,0.116623,187.21738,3320,11.657935980185277
108.18484,4.747988,190.66437,3316,11.657412531451095
136.07166,33.546852,171.45647,3303,11.655706881956242
122.45015,12.6781,199.35211,3302,11.655575397845872
131.49461,5.32397,178.98183,3297,11.65491737952152
132.61656,26.911636,170.33875,3294,11.654522120967554
109.00302,13.462338,196.52417,3288,11.653730459852605
127.55937,20.23704,193.59358,3284,11.653200934164245
111.66007,23.883192,192.66077,3250,11.648681950578421
127.578804,14.54493,200.77182,3241,11.647476849457373
100.07679,7.328365,190.58649,3228,11.645731681511181
130.34668,20.21824,173.68068,3221,11.644789028164496
130.37003,34.940094,169.8516,3203,11.642354684925678
121.784546,14.8514,174.6423,3196,11.641404697544125
133.5358,6.106452,190.838,3157,11.636072458367469
134.77333,16.784615,195.5563,3124,11.631508719933835
109.5937,27.551643,188.6052,3086,11.626194549661438
108.011284,26.857855,186.85751,3075,11.624643013693344
110.09727,29.325272,195.18625,3033,11.618670318023817
137.43993,31.902227,165.73274,3026,11.617667022562376
125.66312,14.066257,193.71626,3007,11.614931991121436
106.67096,4.535466,195.16463,2993,11.612904593766093
125.1035,13.057115,195.06223,2981,11.611160160602394
136.69437,2.097049,176.65706,2969,11.609408692296297
111.238556,11.923874,193.30803,2967,11.609116087115376
96.15778,13.687396,174.2708,2964,11.608676844409345
124.04946,33.96692,188.3709,2958,11.60779590046661
96.95839,15.968737,179.56339,2953,11.607061292269666
103.00083,1.153466,189.66565,2944,11.605735893325535
104.736305,10.219902,204.6256,2921,11.602330251018085
136.55751,21.084599,175.01395,2918,11.601882984359543
112.389824,24.90079,183.90588,2884,11.596793857702458
94.771065,15.37556,177.08179,2882,11.596492625665125
97.04065,0.084103,191.8811,2880,11.596190102699946
133.37692,25.128122,171.71205,2856,11.59255645806077
124.09548,5.124647,178.74377,2839,11.589962994662761
126.63413,18.03028,172.8693,2838,11.589810017040733
136.95671,12.736426,172.47568,2821,11.587201192585944
126.84154,14.064779,190.1835,2799,11.58380161357202
130.00902,25.561821,193.04878,2795,11.583179510769128
98.11538,0.517954,180.46849,2792,11.582713185123996
125.98706,14.128137,193.21748,2787,11.581934861277245
95.301254,31.088358,187.14539,2778,11.580530390956106
129.401,13.40174,199.56126,2770,11.57927815262279
114.71965,19.277184,194.11766,2760,11.577707750628475
132.31557,29.655214,190.3943,2737,11.574072941692135
127.718765,18.223507,191.76904,2734,11.573596767156962
109.26018,15.105537,197.08798,2727,11.572483569800188
115.23303,26.575605,172.67862,2725,11.572165026729909
127.7142,12.096038,192.9813,2716,11.570727365253568
93.444496,1.240934,192.86046,2684,11.565581031898201
102.42112,3.930059,187.13678,2667,11.562820842862173
94.059715,31.776829,166.02278,2662,11.562006005507369
95.53865,0.204993,187.79814,2652,11.560371769094829
94.19443,5.031876,179.40547,2636,11.557744147688261
104.65974,31.006556,190.08002,2631,11.556918536054093
108.87781,8.78172,197.55334,2621,11.555265006381193
108.18664,27.110067,187.57314,2618,11.554767705431164
122.15041,12.128748,199.74527,2600,11.551771921592369
105.91759,33.836098,188.89314,2596,11.551103407250563
137.23535,12.550383,169.47896,2574,11.547406678005254
135.42554,7.585024,180.77353,2569,11.546562412531175
111.86021,7.501631,196.38708,2567,11.546224230072536
118.222946,26.503386,197.79434,2552,11.543678252432722
108.224014,6.766167,195.377,2537,11.541118489485546
121.423035,27.098677,186.59135,2537,11.541118489485546
93.92398,6.760446,171.1136,2536,11.540947298253654
114.07357,15.234406,196.31963,2531,11.54009036945433
111.75025,29.733435,199.51663,2524,11.538887763780613
111.74229,15.48969,198.59653,2523,11.538715690799147
96.53517,2.259839,195.1151,2517,11.537681859982204
125.21108,26.916897,189.61026,2508,11.536125180227687
97.70599,3.926319,181.75435,2502,11.535085156903195
109.99676,34.980717,193.69868,2491,11.533171919924566
122.80044,28.679033,164.89348,2483,11.53177517313199
128.19833,16.680655,190.39172,2481,11.531425272944906
131.01416,28.476374,192.76283,2479,11.531075090624682
114.82923,16.515705,173.74004,2465,11.528614654418984
102.51023,26.408333,168.29887,2458,11.527379801935954
129.45598,13.783363,191.05315,2450,11.525964271579266
94.191895,32.85909,203.12047,2442,11.52454411238126
99.37127,8.191269,190.04677,2436,11.523475905070356
137.84161,10.970111,169.04419,2401,11.517190611996902
134.81427,9.859587,167.39014,2400,11.517009722128169
96.1148,13.732452,175.03294,2395,11.51610418427133
122.515755,18.50378,186.2376,2386,11.514468058627813
116.31883,16.398325,201.82275,2371,11.51172964418253
128.98566,17.5059,197.7098,2371,11.51172964418253
124.99479,33.862976,164.80191,2354,11.508605127901907
120.168724,34.89151,165.10667,2353,11.508420625708409
132.02867,29.271978,190.84772,2331,11.504340371880446
136.16507,7.257833,200.58664,2330,11.504154048566372
126.27368,23.8227,165.16444,2316,11.501537138611456
113.10848,24.434172,164.98665,2301,11.4987143396782
126.7325,24.87937,187.22263,2296,11.497769751976834
98.89164,9.3952,190.02603,2283,11.495304211078215
95.3959,15.661551,181.69547,2255,11.489944402950782
103.39404,3.938254,202.76219,2254,11.489751844580907
120.67479,14.677229,175.33115,2251,11.489173518264574
95.28439,18.141651,187.01833,2248,11.488594420795556
127.72315,19.053123,193.99387,2244,11.487821087705568
95.24675,0.982721,178.89827,2236,11.486270324530363
