#OK
#SQL= select x,y,z, np, log10(mass) from Bolshoi..FOF where snapnum=117  and  x between 138.0 and 184.0 and y between 140.0 and 175.0 and z between 82.0 and 123.0 order by mass desc
#MAXROWS UNLIMITED
#QUERYTIMEOUT 1400 sec
#DATE 2013-01-04 16:43:54.618 CET
#QUERYTIME 198 millisec
#COLUMN 1 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 2 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 3 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 5 name= JDBC_TYPE=8 JDBC_TYPENAME=float
x,y,z,np,
138.01302,162.02681,86.61929,48460,12.822181798419827
156.26942,172.9124,90.6388,34145,12.670125196607223
162.15874,168.94925,89.34034,19138,12.41869398230515
158.15675,172.73035,88.32901,14903,12.310072752328459
139.46083,163.86856,86.34116,10891,12.173864856605437
163.09929,168.52626,88.91875,9656,12.121595943298118
158.72565,173.79259,92.45185,8589,12.070739542349642
159.48299,174.31665,92.465164,8258,12.05367372975316
148.31718,168.64111,91.66676,8034,12.041728148320718
159.30734,173.4207,91.545,7338,12.002377760974191
152.78389,171.77174,91.807335,7244,11.996776449416272
144.03407,171.4079,96.75324,7132,11.990009680463004
169.71785,163.87987,83.81873,7045,11.984678962507827
158.46892,174.3135,93.56796,7022,11.983259027242969
138.4484,168.33717,83.73534,7003,11.98208208312901
157.12138,172.88693,90.02982,6842,11.971981454382806
176.28441,140.16772,86.76008,5888,11.906765888989517
158.08932,173.07411,90.42234,5768,11.897823313194626
155.53203,169.9282,83.09516,5712,11.893586453724751
178.61963,140.13904,82.04162,5246,11.85662618033842
169.10446,168.37688,89.233215,5222,11.854635112889344
164.49437,160.8852,82.44016,5080,11.842661654333819
170.61241,168.26102,82.57442,5014,11.836982667461486
142.04448,171.18909,113.01776,4987,11.834637471518832
172.49344,168.94028,85.8482,4926,11.829292825723511
144.9619,171.73706,108.09277,4866,11.823970169881978
151.1343,174.41777,87.08495,4850,11.822540070906587
151.96138,174.62036,89.79973,4624,11.801815853625607
156.6459,172.41408,87.48205,4609,11.800404979918184
140.51624,143.9237,109.697784,4530,11.792896447432812
141.7726,172.6174,109.123405,4509,11.79087813010194
143.37285,173.21391,114.57858,4426,11.782809331926646
145.85999,169.29878,91.975296,4423,11.782514884220602
162.01434,170.03047,89.95761,4412,11.781433641290139
162.71608,171.82706,82.95239,4352,11.775487389379938
177.22919,167.47273,106.7846,4239,11.764061757945255
160.94638,168.48875,89.217476,4209,11.760977062565328
176.25723,167.00153,106.76664,4164,11.756308919414412
141.02014,171.84724,111.09457,4137,11.753483486043486
