#OK
#SQL= select x,y,z, np, log10(mass) from Bolshoi..FOF where snapnum=117  and  x between 138.0 and 184.0 and y between 140.0 and 175.0 and z between 205.0 and 246.0 order by mass desc
#MAXROWS UNLIMITED
#QUERYTIMEOUT 1400 sec
#DATE 2013-01-04 16:44:38.850 CET
#QUERYTIME 300 millisec
#COLUMN 1 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 2 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 3 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 5 name= JDBC_TYPE=8 JDBC_TYPENAME=float
x,y,z,np,
176.14764,147.00856,234.70013,89794,13.09004633026449
138.34184,171.98175,227.10776,22909,12.496803765983703
164.01634,164.2643,235.32155,13820,12.277306597352021
157.32353,171.67267,242.19333,11302,12.189953282716726
176.8721,142.72992,233.35309,11029,12.179333432906155
167.19315,174.17953,207.73274,11020,12.178979822043921
149.91795,174.76814,232.86176,10108,12.141462332395676
177.8214,170.69135,231.22539,9509,12.114934408087207
177.26413,146.48659,232.97044,9388,12.109372662821814
176.07367,144.67094,234.53435,9042,12.093064285058334
178.85185,148.35391,232.19994,8639,12.073260002765323
161.5728,174.82419,223.36713,8594,12.070994123224215
154.19049,170.68748,238.68796,8243,12.052882398836937
168.0993,141.33153,240.29477,7624,12.018979118532572
164.11873,164.3329,238.84636,7503,12.012031122503187
162.65233,174.19928,222.43399,7502,12.011976221120277
169.60187,157.97144,239.23027,7327,12.001725060220206
155.44052,156.4611,223.39835,7117,11.989095032415642
150.22618,174.50107,244.03235,7046,11.984741021733086
170.15207,156.48,245.98134,6821,11.9706462331662
182.15054,142.85146,205.00713,6742,11.96558688225734
174.46686,147.92784,235.92973,6525,11.95137879547747
179.39857,174.61256,221.95976,6493,11.94924360243973
167.85384,142.03596,240.66058,6145,11.925319819058531
154.67224,159.9625,231.44604,5977,11.913281252180562
151.77773,172.84047,239.5652,5690,11.891910273766173
158.73866,157.2148,242.31195,5674,11.890687566907552
144.49973,171.76921,229.60646,5626,11.886998027643568
179.96912,151.86061,228.49306,5397,11.868950513131153
145.55647,173.65363,242.46066,5390,11.868386967816251
144.2133,171.2358,230.12793,5299,11.860992252772354
155.9732,142.78209,244.74,5196,11.852467169092554
174.58061,170.18277,217.42862,5103,11.844623794855705
156.95432,172.39464,213.85501,5037,11.838969915287988
177.03258,174.87386,233.41733,5014,11.836982667461486
148.83653,172.37083,229.31693,4884,11.825574108045242
162.35756,172.5523,221.4168,4839,11.821553487087796
150.5835,142.92305,220.74857,4821,11.819935292530026
155.74947,161.66908,218.50371,4625,11.801909728147104
157.3909,150.83846,240.84892,4515,11.791456249442748
164.75296,170.2457,209.37802,4452,11.785353335145778
165.58727,173.81236,217.00317,4256,11.765799663712178
163.17325,165.64862,232.78345,4162,11.756100307171717
174.62733,144.42267,227.60657,4150,11.754846575043173
176.52614,174.24117,233.4276,4117,11.751379212242686
182.7074,156.42757,211.77953,4108,11.750428954949712
147.16853,173.53154,231.39778,4084,11.747883892562934
157.70175,169.7785,230.8142,3928,11.730969511810986
142.89241,142.75218,223.81714,3895,11.727305350257646
164.47258,141.98296,209.03581,3867,11.724172604818001
156.5514,168.79356,229.88597,3843,11.721468487206652
159.20737,171.8082,214.03206,3827,11.719656876379188
178.26848,140.29214,228.12602,3759,11.711870483562961
154.62093,162.87563,220.33904,3702,11.705234890625304
180.3672,164.21182,236.52774,3649,11.698971738730998
146.0193,171.73674,229.89394,3615,11.694906900556118
163.1769,174.50644,222.81917,3591,11.692013652001704
176.19269,174.84978,233.53581,3582,11.690924028586316
153.7079,172.3596,229.26807,3578,11.690438859703965
172.11963,148.56276,236.6813,3544,11.686292101809164
178.94829,140.12303,227.54047,3537,11.685433583541764
175.58643,170.93213,211.84341,3534,11.685065156363644
151.41983,173.46706,240.77087,3507,11.681734075276028
170.15448,157.39421,240.19334,3486,11.679125239035152
175.2519,147.47176,235.36794,3468,11.676877356595341
147.6351,147.1737,242.66998,3395,11.667637829481958
154.97292,171.54465,237.39735,3384,11.666228656778019
154.71324,162.22711,215.08064,3335,11.659894332942331
181.24046,166.3251,234.41139,3319,11.657805169314273
174.59492,141.75862,236.32397,3290,11.653994507267047
154.60683,159.27953,244.8299,3280,11.652671711962578
177.32579,146.25748,237.45155,3219,11.644519322401015
157.04631,156.05737,223.47011,3185,11.63990763040774
162.36075,156.44818,235.02252,3157,11.636072458367469
166.70567,157.56444,235.98006,3104,11.628719876256598
143.98346,171.17851,229.46333,3046,11.620528506140746
169.8747,140.27449,241.48816,2991,11.612614335272582
164.37708,173.93198,233.66783,2925,11.602924470669743
