#OK
#SQL= select x,y,z, np, log10(mass) from Bolshoi..FOF where snapnum=117  and  x between 184.0 and 230.0 and y between 210.0 and 245.0 and z between 164.0 and 205.0 order by mass desc
#MAXROWS UNLIMITED
#QUERYTIMEOUT 1400 sec
#DATE 2013-01-04 16:59:36.401 CET
#QUERYTIME 245 millisec
#COLUMN 1 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 2 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 3 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 5 name= JDBC_TYPE=8 JDBC_TYPENAME=float
x,y,z,np,
209.75534,244.84895,201.0242,46799,12.807034830915226
197.06499,213.5393,202.6303,22336,12.48580373008747
224.01149,216.57062,171.3353,20681,12.452369191487746
197.51775,237.66919,189.80997,14956,12.311614006108961
203.23322,216.29277,172.72902,11877,12.211504991827118
193.52583,221.32121,197.60706,11716,12.205577834266094
210.54594,234.55458,192.45659,11705,12.2051691638485
194.07558,217.56943,185.75056,11400,12.193703286201718
208.57492,241.41472,186.41609,11347,12.191680110914778
198.01526,212.66039,202.11905,11140,12.18368257270564
200.51256,242.95235,193.40614,10921,12.175059302623827
204.3037,229.8123,193.6312,10890,12.173827053982308
206.95454,240.4822,187.00339,10564,12.160627554909809
184.06342,235.06558,179.53474,9545,12.116574535101584
196.85718,241.61227,195.78374,9509,12.114934408087207
214.71236,233.80644,182.42674,9274,12.104066967522188
195.98964,215.4351,203.20169,8714,12.077015240859186
215.27867,239.47662,166.89684,8555,12.069016514976713
197.81863,238.01576,190.40198,8547,12.068612503042928
209.04012,232.02287,188.79532,8379,12.059991077700145
198.0044,239.77336,198.91449,7757,12.02649240987704
198.53143,241.73415,192.23494,7751,12.026157239102973
215.29953,242.14265,198.22667,7544,12.01439872196816
186.79424,236.92657,177.80078,7106,11.988423389556738
190.45724,220.09245,204.65375,6871,11.973818029788283
215.98453,242.12366,197.3363,6815,11.970264103740405
200.08482,228.8841,190.41924,6456,11.946761677175163
209.87521,242.73767,187.39378,6377,11.941414519699892
205.35123,232.80252,181.48494,6280,11.934757953263759
203.49644,218.07664,172.50394,6279,11.934688786906401
219.05612,237.65677,204.98323,6256,11.933094813185818
208.20654,240.8723,198.00806,6248,11.9325392142716
210.63805,238.83414,195.0815,6211,11.929959676765554
207.20241,244.98862,197.47331,6169,11.927012909605182
212.0231,230.58322,197.22556,6159,11.926308487635453
205.9551,215.43523,192.07704,6157,11.926167459282427
209.85342,240.27829,192.28694,5842,11.903359713352671
207.13199,217.05411,166.51457,5829,11.902392385625292
197.84123,234.70448,189.21132,5796,11.899926611728937
205.33269,229.2514,195.3445,5735,11.895331385783127
197.22499,217.03355,196.9087,5702,11.892825623872715
228.3021,227.95966,201.89815,5690,11.891910273766173
226.23204,212.73184,181.78973,5672,11.890534481645153
207.25346,221.47386,199.53252,5663,11.889844947747113
203.5631,243.46106,192.16661,5419,11.87071750669449
209.27312,241.47444,186.48831,5318,11.862546402970414
203.70403,244.96591,191.85135,5267,11.858361514006882
215.34436,243.31497,200.00142,4970,11.833154745510594
198.35115,241.38538,191.53381,4842,11.821823273029494
209.34096,240.46893,201.28546,4735,11.812118195979457
202.54364,239.87936,194.39493,4610,11.800499204925853
200.9339,210.25426,168.17738,4555,11.795286868375772
197.6589,242.54224,196.2337,4522,11.792128923973424
194.46648,228.3678,164.84941,4520,11.791936830978159
198.47519,238.78171,181.08977,4404,11.780645618564542
194.56662,235.88011,188.14616,4353,11.77558713027639
197.44736,241.21057,192.83029,4343,11.774587780290318
206.2278,221.56247,198.84912,4256,11.765799663712178
207.94077,232.17883,190.4568,4237,11.763856837586427
220.63148,237.14679,203.30275,3886,11.726300841492739
204.72327,221.26132,199.97313,3869,11.724397127147048
227.92398,216.1015,168.5823,3860,11.723385054142508
197.54668,221.79688,184.71652,3854,11.722709592044273
202.11923,228.64409,186.71877,3852,11.72248419536629
224.76758,217.96468,174.07812,3808,11.717494931026264
213.2132,243.59938,191.19077,3797,11.7162388124661
205.06546,240.14246,187.18391,3677,11.70229178005375
227.86913,214.81963,169.5446,3564,11.688735642508608
215.9421,240.47684,196.49477,3488,11.679374293675107
227.594,211.42273,181.23692,3485,11.679000658135223
210.64423,244.67802,187.56161,3464,11.676376229843088
200.79094,226.03877,195.61574,3446,11.674113102035886
216.05469,215.78822,168.08699,3432,11.672345414613554
224.21661,214.8932,199.84286,3394,11.667509908865668
203.3153,244.13791,192.199,3363,11.663524730857867
210.80852,232.06383,197.624,3286,11.6534653036242
213.63643,241.63417,203.56845,3196,11.641404697544125
195.13254,243.50723,198.15747,3177,11.638815612700762
200.42586,239.71614,180.00284,3160,11.636484894756299
193.18736,244.75893,179.14168,3128,11.632065348759852
192.32709,239.13643,195.64098,3103,11.62857996118688
208.75966,240.45706,191.06535,3088,11.626475875219755
204.57362,228.23018,187.11893,3066,11.623370243080007
210.46313,232.54059,180.66951,3029,11.618097270580382
196.63089,237.78658,189.41289,3017,11.616373611873941
198.03471,238.604,191.30331,2994,11.613049650297954
214.58656,241.10468,204.33159,2994,11.613049650297954
216.47514,241.0729,197.20581,2958,11.60779590046661
220.61523,241.65439,186.11118,2901,11.599345857480026
209.03659,231.55873,188.98338,2861,11.593315993665238
202.6154,224.5733,177.83455,2856,11.59255645806077
207.11343,216.44484,179.54756,2829,11.58843082488579
207.19595,220.90782,199.36552,2829,11.58843082488579
196.3179,243.27618,177.46815,2810,11.585504729482047
223.36902,237.36084,197.15305,2802,11.584266735535088
210.6883,232.44847,181.18304,2762,11.578022293160219
218.49615,236.70232,203.76752,2757,11.577235509272551
226.49895,215.58424,164.5309,2747,11.575656556027068
215.57198,216.28796,167.89156,2746,11.575498454193625
196.7098,239.59515,177.66325,2737,11.574072941692135
189.67072,237.61993,187.67027,2728,11.572642772797552
212.3615,230.32251,195.32092,2668,11.56298362703473
185.44159,237.86859,200.44438,2625,11.555927150179366
202.62395,232.9356,181.75894,2614,11.554103750447764
197.51088,222.85542,170.9583,2612,11.553771391919105
200.80518,242.37265,180.67075,2588,11.549761999302191
213.74861,238.06955,165.41635,2586,11.549426300146521
200.79599,213.26762,202.4912,2585,11.54925835321076
207.00887,243.11642,195.2403,2576,11.547743941308198
205.873,233.62083,178.64687,2546,11.542656140714474
223.92596,215.29688,169.07925,2525,11.53905976861158
204.61089,219.49431,185.75821,2525,11.53905976861158
200.20789,210.71988,170.50266,2512,11.536817175585895
225.37817,215.69893,167.55264,2511,11.536644280088607
225.25415,212.5751,182.18123,2510,11.536471315733067
193.05235,227.38805,168.9667,2478,11.53089989352239
195.67084,220.415,187.45444,2458,11.527379801935954
194.92453,238.40128,190.44507,2444,11.5248995984142
194.04587,216.27028,203.51596,2430,11.522403781690038
201.86505,221.15936,201.08026,2409,11.518634981863656
202.71567,227.84352,190.6245,2389,11.515013684265375
196.5766,238.95183,194.33578,2389,11.515013684265375
214.0174,232.73553,177.53638,2307,11.499845094665142
186.63991,238.18079,178.67775,2306,11.499656832327535
204.83034,225.16591,177.94572,2305,11.499468488344684
207.63928,231.98672,189.87431,2298,11.498147833629744
215.17215,233.73204,184.20041,2293,11.497202011633842
223.62955,215.25151,168.38405,2273,11.493398081012012
204.1314,229.12125,194.75302,2262,11.49129024766987
202.1867,234.47775,199.27002,2229,11.484908855249211
195.00592,229.19235,164.57384,2208,11.480797144958053
198.36603,240.77242,177.2481,2203,11.47981277445763
189.94691,224.91301,204.8474,2201,11.479418381804273
224.53232,214.97481,167.96913,2198,11.478826120465838
197.86859,233.80882,189.1279,2185,11.476248901768448
203.28242,242.21466,190.29872,2171,11.473457766088174
199.2575,225.59254,195.12181,2148,11.468833042712278
200.23547,213.57034,201.69418,2123,11.46374819859257
207.0165,221.0408,199.90361,2121,11.463338937154894
194.71234,218.57748,197.92128,2114,11.461903526435812
192.62039,226.09433,170.71747,2107,11.460463306433116
195.12921,243.5741,199.10252,2091,11.457151888651408
191.07288,222.60818,172.74126,2088,11.456528497243085
214.66716,242.36034,198.22365,2073,11.453397846387732
206.37885,219.57149,200.86456,2070,11.452768988933954
224.81233,215.83272,176.84544,2053,11.44918669331074
212.68207,239.57043,197.95938,2036,11.445576184367184
215.25562,234.0904,181.99947,2021,11.442363740886064
207.13844,217.24214,166.10384,2019,11.441933813000517
209.14218,228.4003,179.42126,2019,11.441933813000517
190.87755,242.90565,177.40182,2017,11.441503459088
194.90944,243.68477,197.56923,2011,11.440209884368958
201.6567,228.38829,188.91103,2002,11.438262217226296
194.7265,235.84311,187.57704,2001,11.438045266720328
205.65671,227.49536,188.16853,1989,11.435433450212033
223.92091,216.05263,170.2539,1981,11.433681846695244
205.1973,227.94603,194.0317,1967,11.430602289018744
209.21829,232.57126,179.01416,1965,11.430160552840153
204.19524,219.7285,202.13399,1958,11.428610954830033
211.84985,240.88283,196.70729,1958,11.428610954830033
