#OK
#SQL= select x,y,z, np, log10(mass) from Bolshoi..FOF where snapnum=117  and  x between 138.0 and 184.0 and y between 0.0 and 35.0 and z between 82.0 and 123.0 order by mass desc
#MAXROWS UNLIMITED
#QUERYTIMEOUT 1400 sec
#DATE 2013-01-04 16:38:22.707 CET
#QUERYTIME 369 millisec
#COLUMN 1 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 2 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 3 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 5 name= JDBC_TYPE=8 JDBC_TYPENAME=float
x,y,z,np,
179.45088,26.801636,113.51846,31047,12.628817900382288
155.42288,13.06624,92.573685,26574,12.561255268239556
179.20175,28.744856,108.11753,26281,12.556440008392254
169.34108,20.197205,109.37923,23167,12.501668500504897
169.01479,15.962764,109.785416,23103,12.500467018226036
147.67836,24.055338,110.48673,22682,12.49247961444614
179.47414,27.561245,110.308685,22046,12.480127719988953
161.77344,18.26745,86.37648,19615,12.429387236539855
148.96864,7.839462,84.355225,14083,12.285494291646014
156.01724,24.358809,86.947975,13824,12.277432710411494
163.91821,20.159048,108.152985,13612,12.27072074714183
139.18997,14.462543,99.472786,12466,12.232525996344839
141.76102,14.828787,118.55041,11805,12.208863093887373
145.34813,22.901606,113.05245,11379,12.192901827820895
171.78725,9.328204,88.120735,11253,12.188067489405215
140.76564,5.207698,101.19664,10934,12.1755784977667
157.34285,25.458466,101.62228,10857,12.17250659135653
176.26442,5.838879,90.9583,10344,12.151486291474484
158.95346,26.080048,85.4628,10124,12.14215159180061
181.62949,26.544853,117.30813,9652,12.121415382256593
150.35399,6.804914,89.80065,9608,12.11943076931541
141.41473,5.080585,102.204666,9537,12.116209135672399
161.19171,16.846727,85.89937,9074,12.094596892331444
140.16138,8.091863,100.313286,8774,12.079994805859396
160.21677,4.531524,115.9155,8665,12.074567797078057
176.43793,16.323095,112.49929,8567,12.069627405622423
148.575,21.32468,105.722565,8516,12.067033616499259
174.22435,10.517554,86.85337,8430,12.062627092994049
166.97523,10.531822,108.54945,8415,12.061851923466703
177.58565,17.292295,114.24379,8405,12.061335576758944
166.10535,8.5282,120.33864,8329,12.057392187193328
153.66943,6.642892,101.61382,8162,12.0485932981216
168.4943,18.138748,100.69859,7759,12.026602719624936
165.62462,11.239255,108.41306,7757,12.02649240987704
142.14053,15.847104,111.021324,7735,12.025256687627738
182.65903,34.971443,96.77544,7702,12.023400639741752
146.99998,25.367228,96.91574,7363,12.003852430227965
156.52756,10.339749,120.23341,7346,12.002848300018973
150.01834,6.068559,92.45174,7258,11.997615269945928
144.98946,15.638952,108.20691,7232,11.996056566628937
150.38266,21.374414,107.52935,7217,11.995155010268839
145.41237,20.5971,108.3311,7177,11.992741255049165
166.92072,7.395627,107.35828,7137,11.990313980358833
170.46425,18.340946,99.56103,7017,11.98294974196415
173.79836,17.116774,112.20698,7015,11.982825960231667
159.82825,17.851917,89.71984,6915,11.976590223675938
183.84225,2.456734,109.57724,6679,11.961509830453009
158.82744,9.248142,119.86644,6610,11.956999726479424
160.57355,8.420607,83.40346,6579,11.95495801675601
167.04556,15.488734,90.19719,6467,11.947500884603562
147.04713,18.006987,106.558685,6458,11.946896142904539
168.31433,9.309747,110.36516,6447,11.946155904557234
150.04538,19.573254,105.84943,6229,11.931216248432872
146.70685,23.080078,111.08452,6193,11.928699458827491
138.6656,13.323861,99.1303,6187,11.928278057455282
146.43456,24.497587,110.764656,5994,11.914515044891546
156.52184,25.636257,101.76701,5886,11.906618368522485
177.669,18.28945,113.23643,5863,11.904917758007196
182.75974,0.448609,109.1527,5851,11.904028136396697
171.97975,19.28979,100.851395,5842,11.903359713352671
154.42021,5.286496,86.809456,5804,11.900525509003762
176.12968,24.255737,110.0645,5798,11.90007642244858
160.7967,12.53291,120.405655,5600,11.884986124140815
167.13551,5.865164,106.79332,5535,11.879915488774712
169.60591,9.371205,108.014,5491,11.876449358438133
173.4151,15.208875,111.72296,5297,11.860828331953632
160.05629,5.12482,116.12031,5292,11.860418278643987
148.23222,5.520966,92.16094,5277,11.859185160799026
156.92435,21.393648,105.7021,5212,11.853802823028039
177.70898,11.24111,112.80272,5101,11.844453576762627
145.63477,23.31165,118.661766,5089,11.843430864793346
177.73944,17.718807,112.24997,5024,11.837847791415973
165.4598,15.819221,89.73813,4968,11.832980013231582
158.89125,12.429327,117.02295,4932,11.829821403041512
181.2126,21.56609,118.66612,4913,11.828144750069466
145.50711,23.631855,113.16236,4685,11.807507958334769
177.24152,9.225016,111.907585,4660,11.805184044230353
183.21272,31.596434,105.05937,4559,11.795668019273824
150.17804,6.088945,92.93489,4547,11.794522922036338
182.40053,2.8284,101.88664,4531,11.792992269639637
162.45415,20.231405,108.573235,4525,11.792416927203153
176.53876,33.361,98.91214,4497,11.789721009438683
168.7125,20.653673,108.79131,4414,11.781630435523116
167.79039,8.15587,119.28905,4396,11.77985611612982
153.68958,25.281952,84.079285,4341,11.774387768023697
177.25981,16.197865,85.610466,4313,11.771577929131185
162.21143,20.70695,90.71243,4278,11.768039155047116
153.21944,8.091041,100.9919,4273,11.767531371815943
163.76146,21.901264,100.30431,4258,11.766003620835278
168.87263,17.376247,96.630905,4199,11.759944173467547
179.62082,3.282148,99.517334,4180,11.757974219716507
165.55531,22.482714,108.01487,4125,11.752222115437032
175.50623,25.836708,91.556244,4122,11.751906224720427
183.85956,30.742596,105.29117,4108,11.750428954949712
139.75938,15.82599,100.654785,4054,11.744681741012474
160.54065,16.768265,83.2637,4031,11.742211207931733
149.09854,23.27459,108.15808,4028,11.741887948314353
162.61798,18.23085,106.978645,4026,11.741672290953883
175.63782,28.213058,112.4924,4020,11.741023900541254
165.72177,11.109554,108.77439,4005,11.739400647515426
151.23604,19.582945,120.22595,3995,11.738315107002874
159.46918,5.002995,114.95023,3977,11.73635346576549
174.94614,18.65082,114.82041,3964,11.734931769035638
